Threads,CpuTime,UserTime,SystemTime
1,0.435,0.332,0.056
1,0.429,0.331,0.054
1,0.429,0.335,0.055
1,0.429,0.345,0.058
1,0.427,0.328,0.054
1,0.433,0.335,0.055
1,0.425,0.333,0.054
1,0.429,0.333,0.054
1,0.426,0.329,0.052
1,0.441,0.340,0.058
1,0.428,0.328,0.054
1,0.432,0.332,0.053
1,0.428,0.326,0.055
1,0.427,0.344,0.055
1,0.430,0.341,0.054
1,0.428,0.335,0.055
1,0.428,0.332,0.055
1,0.429,0.336,0.055
1,0.433,0.333,0.057
1,0.429,0.329,0.054
1,0.422,0.332,0.053
1,0.428,0.335,0.057
1,0.430,0.322,0.053
1,0.420,0.333,0.053
1,0.429,0.329,0.054
1,0.430,0.345,0.054
1,0.436,0.340,0.057
1,0.427,0.335,0.054
1,0.433,0.333,0.056
1,0.427,0.340,0.054
2,0.328,0.375,0.056
2,0.327,0.372,0.057
2,0.324,0.386,0.056
2,0.326,0.382,0.057
2,0.328,0.385,0.057
2,0.329,0.376,0.056
2,0.325,0.366,0.055
2,0.327,0.377,0.057
2,0.330,0.376,0.058
2,0.325,0.370,0.057
2,0.330,0.376,0.059
2,0.330,0.368,0.058
2,0.331,0.371,0.059
2,0.327,0.367,0.057
2,0.325,0.379,0.058
2,0.326,0.377,0.058
2,0.331,0.376,0.060
2,0.326,0.377,0.057
2,0.323,0.376,0.060
2,0.327,0.365,0.056
2,0.332,0.382,0.057
2,0.325,0.375,0.056
2,0.332,0.373,0.059
2,0.326,0.382,0.058
2,0.325,0.380,0.058
2,0.326,0.386,0.059
2,0.322,0.377,0.056
2,0.332,0.373,0.061
2,0.329,0.380,0.058
2,0.327,0.373,0.057
3,0.323,0.465,0.063
3,0.330,0.484,0.066
3,0.325,0.470,0.065
3,0.325,0.471,0.064
3,0.327,0.474,0.064
3,0.329,0.472,0.064
3,0.330,0.461,0.064
3,0.325,0.472,0.063
3,0.327,0.467,0.065
3,0.331,0.467,0.064
3,0.328,0.464,0.064
3,0.329,0.461,0.064
3,0.338,0.483,0.068
3,0.326,0.469,0.067
3,0.330,0.460,0.061
3,0.327,0.469,0.062
3,0.326,0.460,0.063
3,0.333,0.476,0.066
3,0.330,0.470,0.067
3,0.323,0.459,0.061
3,0.332,0.466,0.066
3,0.331,0.467,0.063
3,0.330,0.470,0.064
3,0.322,0.460,0.062
3,0.326,0.471,0.066
3,0.326,0.472,0.065
3,0.327,0.461,0.064
3,0.330,0.470,0.066
3,0.330,0.470,0.065
3,0.335,0.463,0.063
4,0.330,0.485,0.071
4,0.335,0.482,0.069
4,0.332,0.481,0.072
4,0.327,0.484,0.069
4,0.333,0.482,0.070
4,0.326,0.479,0.070
4,0.335,0.484,0.069
4,0.335,0.486,0.068
4,0.330,0.484,0.070
4,0.331,0.479,0.070
4,0.324,0.479,0.068
4,0.334,0.482,0.070
4,0.335,0.491,0.071
4,0.332,0.483,0.069
4,0.328,0.485,0.068
4,0.328,0.486,0.069
4,0.332,0.481,0.070
4,0.335,0.492,0.071
4,0.334,0.491,0.068
4,0.326,0.481,0.069
4,0.330,0.485,0.070
4,0.328,0.478,0.067
4,0.333,0.492,0.072
4,0.326,0.489,0.072
4,0.327,0.467,0.070
4,0.331,0.482,0.070
4,0.337,0.480,0.070
4,0.328,0.485,0.069
4,0.330,0.490,0.068
4,0.331,0.475,0.068
5,0.331,0.495,0.074
5,0.335,0.496,0.075
5,0.337,0.497,0.077
5,0.331,0.501,0.074
5,0.328,0.488,0.070
5,0.328,0.496,0.074
5,0.331,0.500,0.072
5,0.331,0.499,0.077
5,0.337,0.494,0.077
5,0.329,0.499,0.075
5,0.331,0.484,0.074
5,0.336,0.498,0.073
5,0.325,0.493,0.074
5,0.330,0.502,0.072
5,0.330,0.493,0.074
5,0.335,0.498,0.075
5,0.325,0.488,0.073
5,0.334,0.508,0.076
5,0.325,0.485,0.071
5,0.321,0.489,0.070
5,0.332,0.497,0.072
5,0.331,0.493,0.071
5,0.329,0.492,0.072
5,0.334,0.501,0.073
5,0.329,0.486,0.075
5,0.336,0.499,0.076
5,0.330,0.495,0.072
5,0.329,0.492,0.072
5,0.331,0.494,0.074
5,0.328,0.480,0.072
6,0.324,0.498,0.076
6,0.338,0.512,0.080
6,0.335,0.524,0.079
6,0.333,0.507,0.079
6,0.327,0.506,0.079
6,0.323,0.507,0.077
6,0.330,0.507,0.079
6,0.329,0.505,0.078
6,0.329,0.510,0.079
6,0.331,0.504,0.079
6,0.336,0.505,0.080
6,0.335,0.515,0.078
6,0.333,0.505,0.079
6,0.338,0.509,0.080
6,0.324,0.512,0.080
