Threads,CpuTime,UserTime,SystemTime
1,0.561,0.448,0.057
1,0.461,0.408,0.048
1,0.451,0.402,0.045
1,0.457,0.406,0.045
1,0.514,0.445,0.053
1,0.484,0.424,0.055
1,0.460,0.409,0.049
1,0.454,0.403,0.047
1,0.463,0.412,0.049
1,0.480,0.423,0.051
1,0.485,0.432,0.049
1,0.476,0.421,0.058
1,0.466,0.414,0.047
1,0.477,0.420,0.047
1,0.455,0.403,0.047
1,0.451,0.403,0.047
1,0.450,0.402,0.045
1,0.508,0.453,0.048
1,0.456,0.406,0.047
1,0.476,0.423,0.068
1,0.485,0.430,0.066
1,0.489,0.435,0.061
1,0.463,0.412,0.053
1,0.449,0.401,0.045
1,0.496,0.440,0.045
1,0.453,0.405,0.045
1,0.462,0.413,0.048
1,0.448,0.400,0.044
1,0.454,0.408,0.045
1,0.455,0.407,0.051
1,0.451,0.404,0.044
1,0.462,0.414,0.054
1,0.448,0.401,0.046
1,0.452,0.405,0.046
1,0.448,0.402,0.048
1,0.445,0.397,0.047
1,0.440,0.394,0.044
1,0.452,0.406,0.043
1,0.450,0.404,0.045
1,0.453,0.405,0.046
1,0.464,0.415,0.045
1,0.582,0.484,0.052
1,0.488,0.436,0.051
1,0.486,0.429,0.050
1,0.469,0.418,0.049
1,0.488,0.426,0.053
1,0.504,0.435,0.047
1,0.479,0.405,0.049
1,0.464,0.414,0.048
1,0.454,0.405,0.044
1,0.520,0.455,0.049
1,0.450,0.403,0.044
1,0.461,0.408,0.049
1,0.458,0.411,0.045
1,0.449,0.401,0.045
1,0.461,0.409,0.047
1,0.492,0.433,0.078
1,0.459,0.411,0.044
1,0.447,0.401,0.044
1,0.442,0.396,0.048
1,0.497,0.445,0.051
1,0.452,0.404,0.052
1,0.460,0.411,0.055
1,0.444,0.397,0.045
1,0.464,0.416,0.051
1,0.446,0.402,0.044
1,0.452,0.406,0.049
1,0.446,0.400,0.046
1,0.443,0.398,0.046
1,0.472,0.425,0.046
1,0.468,0.420,0.044
1,0.444,0.398,0.043
1,0.452,0.405,0.049
1,0.437,0.392,0.041
1,0.465,0.406,0.054
1,0.442,0.396,0.046
1,0.488,0.435,0.075
1,0.448,0.403,0.048
1,0.447,0.401,0.048
1,0.461,0.410,0.055
1,0.452,0.403,0.044
1,0.466,0.414,0.047
1,0.465,0.416,0.044
1,0.453,0.405,0.047
1,0.486,0.428,0.049
1,0.457,0.407,0.051
1,0.455,0.405,0.052
1,0.454,0.402,0.050
1,0.446,0.402,0.041
1,0.455,0.405,0.054
1,0.450,0.404,0.044
1,0.450,0.404,0.044
1,0.443,0.397,0.043
1,0.459,0.406,0.048
1,0.453,0.403,0.047
1,0.476,0.419,0.049
1,0.465,0.413,0.050
1,0.465,0.414,0.047
1,0.457,0.408,0.046
1,0.464,0.414,0.045
2,0.485,0.427,0.054
2,0.475,0.424,0.050
2,0.483,0.429,0.049
2,0.460,0.407,0.057
2,0.446,0.401,0.045
2,0.458,0.410,0.049
2,0.548,0.471,0.055
2,0.671,0.532,0.067
2,0.484,0.419,0.058
2,0.522,0.459,0.056
2,0.512,0.454,0.052
2,0.499,0.439,0.057
2,0.482,0.427,0.052
2,0.458,0.410,0.051
2,0.468,0.414,0.047
2,0.484,0.428,0.052
2,0.503,0.436,0.067
2,0.504,0.432,0.057
2,0.493,0.432,0.051
2,0.491,0.432,0.057
2,0.488,0.429,0.057
2,0.494,0.438,0.064
2,0.467,0.413,0.050
2,0.513,0.452,0.049
2,0.471,0.416,0.051
2,0.563,0.479,0.065
2,0.497,0.432,0.059
2,0.573,0.482,0.066
2,0.478,0.421,0.053
2,0.454,0.405,0.045
2,0.471,0.422,0.053
2,0.483,0.423,0.054
2,0.483,0.430,0.064
2,0.451,0.404,0.047
2,0.461,0.414,0.048
2,0.444,0.397,0.046
2,0.459,0.413,0.048
2,0.463,0.414,0.054
2,0.479,0.431,0.046
2,0.457,0.408,0.051
2,0.443,0.397,0.045
2,0.463,0.414,0.050
2,0.440,0.393,0.046
2,0.449,0.402,0.049
2,0.446,0.400,0.047
2,0.460,0.412,0.048
2,0.445,0.399,0.045
2,0.469,0.421,0.057
2,0.451,0.403,0.047
2,0.467,0.415,0.053
2,0.472,0.420,0.051
2,0.465,0.415,0.051
2,0.484,0.420,0.058
2,0.477,0.424,0.067
2,0.486,0.429,0.065
2,0.465,0.410,0.052
2,0.464,0.416,0.050
2,0.461,0.410,0.048
2,0.458,0.408,0.051
2,0.473,0.420,0.049
2,0.548,0.491,0.054
2,0.586,0.503,0.061
2,0.454,0.404,0.048
2,0.500,0.441,0.055
2,0.468,0.414,0.056
2,0.471,0.418,0.050
2,0.464,0.415,0.047
2,0.465,0.414,0.048
2,0.475,0.424,0.061
2,0.817,0.421,0.056
2,0.472,0.420,0.053
2,0.475,0.419,0.052
2,0.454,0.405,0.048
2,0.512,0.445,0.057
2,0.472,0.421,0.053
2,0.469,0.418,0.047
2,0.471,0.417,0.050
2,0.472,0.419,0.053
2,0.493,0.442,0.049
2,0.505,0.449,0.048
2,0.465,0.414,0.057
2,0.452,0.404,0.045
2,0.458,0.410,0.051
2,0.477,0.426,0.055
2,0.472,0.421,0.051
2,0.473,0.420,0.051
2,0.455,0.404,0.049
2,0.471,0.420,0.055
2,0.461,0.413,0.056
2,0.458,0.408,0.049
2,0.462,0.410,0.054
2,0.484,0.434,0.057
2,0.462,0.414,0.047
2,0.464,0.416,0.046
2,0.456,0.409,0.048
2,0.448,0.400,0.043
2,0.483,0.426,0.053
2,0.523,0.445,0.061
2,0.545,0.463,0.064
2,0.564,0.473,0.068
3,0.541,0.459,0.063
3,0.472,0.421,0.056
3,0.513,0.445,0.057
3,0.507,0.445,0.052
3,0.584,0.491,0.071
3,0.558,0.473,0.064
3,0.543,0.460,0.064
3,0.495,0.434,0.051
3,0.481,0.425,0.057
3,0.497,0.437,0.054
3,0.473,0.417,0.054
3,0.475,0.423,0.054
3,0.453,0.403,0.053
3,0.474,0.422,0.056
3,0.498,0.441,0.060
3,0.483,0.429,0.055
3,0.599,0.498,0.065
3,0.503,0.439,0.056
3,0.502,0.445,0.054
3,0.459,0.408,0.052
3,0.483,0.426,0.059
3,0.515,0.449,0.057
3,0.485,0.430,0.058
3,0.537,0.465,0.083
3,0.453,0.405,0.046
3,0.495,0.438,0.069
3,0.482,0.429,0.060
3,0.474,0.419,0.054
3,0.520,0.448,0.053
3,0.494,0.436,0.051
3,0.502,0.448,0.052
3,0.542,0.463,0.059
3,0.505,0.417,0.043
3,0.473,0.421,0.049
3,0.531,0.459,0.063
3,0.463,0.414,0.055
3,0.624,0.521,0.067
3,0.528,0.460,0.078
3,0.510,0.450,0.054
3,0.556,0.484,0.088
3,0.501,0.442,0.066
3,0.530,0.465,0.067
3,0.459,0.409,0.049
3,0.504,0.442,0.049
3,0.529,0.461,0.055
3,0.499,0.440,0.060
3,0.494,0.437,0.058
3,0.617,0.514,0.055
3,0.707,0.562,0.070
3,0.771,0.544,0.061
3,0.529,0.460,0.065
3,0.495,0.436,0.057
