Threads,CpuTime,UserTime,SystemTime
4,0.325,0.477,0.070
4,0.333,0.481,0.069
4,0.329,0.478,0.071
4,0.334,0.487,0.073
4,0.335,0.496,0.072
4,0.337,0.485,0.070
4,0.327,0.480,0.068
4,0.331,0.489,0.069
4,0.326,0.466,0.067
4,0.321,0.489,0.067
4,0.331,0.483,0.069
4,0.331,0.476,0.070
4,0.333,0.489,0.073
4,0.331,0.493,0.071
4,0.329,0.480,0.067
4,0.333,0.485,0.072
4,0.332,0.481,0.071
4,0.332,0.480,0.068
4,0.334,0.463,0.070
4,0.333,0.482,0.070
4,0.327,0.490,0.069
4,0.329,0.485,0.070
4,0.329,0.477,0.071
4,0.328,0.481,0.068
4,0.338,0.490,0.072
4,0.333,0.482,0.069
4,0.333,0.483,0.068
4,0.338,0.489,0.071
4,0.331,0.483,0.068
4,0.337,0.490,0.072
4,0.329,0.487,0.069
4,0.333,0.489,0.072
4,0.328,0.481,0.069
4,0.330,0.485,0.070
4,0.324,0.485,0.066
4,0.322,0.472,0.069
4,0.324,0.484,0.067
4,0.330,0.487,0.070
4,0.331,0.485,0.071
4,0.336,0.493,0.072
4,0.335,0.484,0.068
4,0.323,0.478,0.068
4,0.325,0.491,0.068
4,0.332,0.477,0.068
4,0.328,0.500,0.073
4,0.326,0.490,0.070
4,0.332,0.476,0.069
4,0.331,0.484,0.069
4,0.331,0.483,0.069
4,0.329,0.486,0.070
5,0.329,0.489,0.074
5,0.336,0.498,0.075
5,0.330,0.494,0.071
5,0.330,0.490,0.073
5,0.336,0.497,0.077
5,0.335,0.503,0.076
5,0.327,0.496,0.072
5,0.329,0.501,0.073
5,0.331,0.492,0.078
5,0.332,0.495,0.075
5,0.333,0.499,0.077
5,0.334,0.489,0.072
5,0.335,0.497,0.077
5,0.333,0.500,0.074
5,0.331,0.492,0.074
5,0.333,0.501,0.076
5,0.335,0.497,0.073
5,0.332,0.501,0.073
5,0.327,0.485,0.071
5,0.334,0.497,0.072
5,0.329,0.503,0.073
5,0.334,0.504,0.077
5,0.339,0.523,0.080
5,0.336,0.514,0.075
5,0.337,0.505,0.080
5,0.329,0.497,0.076
5,0.326,0.490,0.074
5,0.334,0.494,0.072
5,0.322,0.483,0.072
5,0.335,0.490,0.073
5,0.327,0.495,0.073
5,0.334,0.493,0.075
5,0.333,0.520,0.075
5,0.331,0.483,0.073
5,0.335,0.487,0.075
5,0.330,0.496,0.075
5,0.336,0.490,0.080
5,0.336,0.498,0.079
5,0.326,0.488,0.074
5,0.333,0.499,0.076
5,0.351,0.537,0.092
5,0.348,0.530,0.095
5,0.356,0.532,0.096
5,0.331,0.498,0.072
5,0.337,0.506,0.081
5,0.325,0.481,0.071
5,0.324,0.480,0.072
5,0.333,0.486,0.074
5,0.325,0.463,0.072
5,0.325,0.490,0.073
5,0.323,0.486,0.073
5,0.326,0.485,0.075
5,0.319,0.483,0.069
5,0.326,0.482,0.072
5,0.335,0.484,0.072
5,0.324,0.485,0.073
5,0.333,0.489,0.077
5,0.326,0.483,0.070
5,0.331,0.493,0.071
5,0.330,0.483,0.072
5,0.328,0.488,0.073
5,0.320,0.481,0.072
5,0.332,0.477,0.072
5,0.327,0.490,0.074
5,0.333,0.488,0.074
5,0.325,0.488,0.071
5,0.332,0.496,0.075
5,0.332,0.494,0.076
5,0.331,0.499,0.074
5,0.330,0.490,0.074
5,0.343,0.515,0.084
5,0.338,0.504,0.076
5,0.330,0.492,0.077
5,0.326,0.491,0.074
5,0.333,0.498,0.075
5,0.324,0.495,0.072
5,0.330,0.491,0.074
5,0.331,0.509,0.072
5,0.335,0.506,0.074
5,0.337,0.501,0.074
5,0.332,0.505,0.074
5,0.332,0.502,0.077
5,0.339,0.517,0.078
5,0.337,0.497,0.075
5,0.337,0.498,0.075
5,0.326,0.494,0.072
5,0.331,0.496,0.075
5,0.327,0.496,0.073
5,0.330,0.497,0.073
5,0.332,0.496,0.076
5,0.331,0.502,0.076
5,0.337,0.497,0.076
5,0.336,0.499,0.078
5,0.332,0.498,0.075
5,0.332,0.494,0.073
5,0.334,0.493,0.072
5,0.329,0.498,0.074
5,0.335,0.495,0.077
5,0.332,0.498,0.076
5,0.324,0.491,0.073
6,0.338,0.522,0.083
6,0.334,0.499,0.082
6,0.328,0.506,0.077
6,0.330,0.511,0.076
6,0.328,0.506,0.078
6,0.333,0.512,0.078
6,0.336,0.511,0.080
6,0.334,0.515,0.079
6,0.327,0.513,0.078
6,0.333,0.506,0.079
6,0.335,0.507,0.080
6,0.337,0.517,0.080
6,0.331,0.505,0.080
6,0.331,0.516,0.079
6,0.332,0.507,0.081
6,0.335,0.509,0.078
6,0.336,0.518,0.082
6,0.335,0.512,0.081
6,0.337,0.519,0.080
6,0.335,0.511,0.081
6,0.334,0.508,0.079
6,0.331,0.514,0.079
6,0.330,0.512,0.080
6,0.339,0.515,0.081
6,0.333,0.518,0.080
6,0.335,0.509,0.081
6,0.333,0.517,0.078
6,0.335,0.511,0.079
6,0.336,0.504,0.078
6,0.335,0.514,0.081
6,0.329,0.510,0.077
6,0.333,0.508,0.078
6,0.332,0.514,0.082
6,0.336,0.503,0.081
6,0.335,0.515,0.081
6,0.335,0.511,0.079
6,0.331,0.516,0.077
6,0.334,0.506,0.078
6,0.335,0.513,0.083
6,0.335,0.515,0.083
6,0.331,0.507,0.079
6,0.335,0.508,0.082
6,0.335,0.511,0.080
6,0.331,0.507,0.081
6,0.334,0.519,0.080
6,0.332,0.521,0.081
6,0.334,0.514,0.079
6,0.334,0.514,0.078
6,0.331,0.511,0.081
6,0.330,0.519,0.080
6,0.334,0.510,0.080
6,0.342,0.509,0.083
6,0.331,0.487,0.079
6,0.335,0.512,0.079
6,0.335,0.513,0.080
6,0.328,0.512,0.080
6,0.333,0.513,0.078
6,0.335,0.520,0.082
6,0.334,0.507,0.078
6,0.333,0.509,0.078
6,0.332,0.512,0.080
6,0.336,0.513,0.083
6,0.334,0.517,0.081
6,0.331,0.506,0.080
6,0.336,0.506,0.078
6,0.336,0.511,0.078
6,0.334,0.510,0.079
6,0.329,0.508,0.076
6,0.332,0.514,0.079
6,0.335,0.514,0.078
6,0.327,0.508,0.076
6,0.334,0.514,0.081
6,0.334,0.516,0.081
6,0.330,0.516,0.078
6,0.329,0.510,0.079
6,0.335,0.520,0.079
6,0.330,0.511,0.076
6,0.342,0.509,0.081
6,0.334,0.514,0.078
6,0.334,0.506,0.079
6,0.336,0.512,0.079
6,0.330,0.516,0.080
6,0.329,0.508,0.077
6,0.337,0.515,0.081
6,0.329,0.514,0.081
6,0.331,0.512,0.081
6,0.334,0.516,0.078
6,0.336,0.518,0.080
6,0.323,0.526,0.082
6,0.332,0.500,0.080
6,0.341,0.513,0.081
6,0.334,0.515,0.080
6,0.333,0.506,0.076
6,0.333,0.515,0.082
6,0.331,0.509,0.077
6,0.338,0.508,0.078
6,0.329,0.512,0.077
6,0.327,0.505,0.076
6,0.332,0.509,0.077
6,0.329,0.501,0.077
7,0.331,0.521,0.085
7,0.331,0.515,0.082
7,0.331,0.516,0.084
7,0.331,0.520,0.084
7,0.336,0.508,0.085
7,0.327,0.529,0.081
7,0.342,0.531,0.088
7,0.339,0.526,0.085
7,0.331,0.525,0.083
7,0.330,0.522,0.086
7,0.333,0.510,0.084
7,0.335,0.532,0.086
7,0.337,0.538,0.085
7,0.336,0.517,0.086
7,0.334,0.524,0.083
7,0.336,0.521,0.082
7,0.335,0.525,0.082
7,0.336,0.519,0.082
7,0.336,0.520,0.083
7,0.334,0.529,0.087
7,0.336,0.523,0.086
7,0.340,0.531,0.087
7,0.333,0.525,0.087
7,0.332,0.518,0.083
7,0.336,0.521,0.085
7,0.333,0.526,0.085
7,0.331,0.528,0.085
7,0.338,0.532,0.090
7,0.335,0.517,0.085
7,0.331,0.523,0.084
7,0.334,0.527,0.086
7,0.335,0.513,0.083
7,0.335,0.523,0.083
7,0.338,0.527,0.086
7,0.334,0.519,0.086
7,0.335,0.529,0.085
7,0.336,0.522,0.082
7,0.336,0.526,0.083
7,0.332,0.525,0.085
7,0.338,0.526,0.084
7,0.332,0.514,0.084
7,0.343,0.526,0.086
7,0.345,0.529,0.087
7,0.333,0.529,0.082
7,0.334,0.526,0.086
7,0.337,0.526,0.084
7,0.336,0.522,0.086
7,0.334,0.516,0.082
7,0.333,0.524,0.086
7,0.335,0.527,0.088
7,0.339,0.531,0.087
7,0.336,0.521,0.082
7,0.341,0.527,0.087
7,0.335,0.516,0.085
7,0.330,0.527,0.083
7,0.334,0.523,0.085
7,0.337,0.514,0.086
7,0.334,0.526,0.083
7,0.336,0.528,0.084
7,0.336,0.535,0.089
7,0.335,0.510,0.084
7,0.338,0.529,0.087
7,0.335,0.522,0.086
7,0.333,0.516,0.085
7,0.339,0.533,0.087
7,0.338,0.524,0.086
7,0.330,0.516,0.081
7,0.340,0.571,0.090
7,0.340,0.562,0.088
7,0.339,0.553,0.089
7,0.339,0.568,0.087
7,0.329,0.521,0.085
7,0.327,0.534,0.086
7,0.333,0.558,0.086
7,0.340,0.551,0.088
7,0.338,0.561,0.085
7,0.333,0.542,0.084
7,0.339,0.530,0.088
7,0.377,0.558,0.095
7,0.334,0.522,0.083
7,0.335,0.519,0.086
7,0.335,0.528,0.083
7,0.338,0.506,0.084
7,0.333,0.515,0.082
7,0.335,0.525,0.084
7,0.337,0.533,0.087
7,0.333,0.530,0.086
7,0.333,0.526,0.086
7,0.330,0.526,0.085
7,0.338,0.529,0.088
7,0.334,0.530,0.087
7,0.437,0.547,0.089
7,0.335,0.528,0.087
7,0.331,0.517,0.084
7,0.333,0.525,0.085
7,0.330,0.524,0.086
7,0.335,0.526,0.085
7,0.335,0.519,0.086
7,0.335,0.516,0.084
7,0.335,0.531,0.085
8,0.336,0.537,0.091
8,0.336,0.548,0.093
8,0.342,0.538,0.092
8,0.330,0.538,0.090
8,0.332,0.535,0.091
8,0.337,0.549,0.089
8,0.335,0.531,0.089
8,0.335,0.528,0.091
8,0.337,0.540,0.090
8,0.332,0.541,0.090
8,0.341,0.537,0.092
8,0.333,0.539,0.089
8,0.342,0.541,0.094
8,0.338,0.533,0.087
8,0.337,0.540,0.091
8,0.339,0.531,0.091
8,0.333,0.539,0.089
8,0.334,0.526,0.089
8,0.348,0.547,0.092
8,0.336,0.538,0.093
8,0.341,0.531,0.090
8,0.334,0.541,0.094
8,0.331,0.542,0.091
8,0.343,0.533,0.091
8,0.338,0.537,0.089
8,0.340,0.543,0.094
8,0.339,0.528,0.088
8,0.342,0.530,0.091
8,0.341,0.532,0.091
8,0.328,0.537,0.088
8,0.345,0.539,0.092
8,0.343,0.537,0.093
8,0.329,0.535,0.089
8,0.335,0.527,0.089
8,0.337,0.536,0.089
8,0.334,0.534,0.090
8,0.341,0.536,0.092
8,0.339,0.530,0.091
8,0.338,0.535,0.093
8,0.335,0.536,0.090
8,0.342,0.526,0.090
8,0.330,0.531,0.088
8,0.336,0.542,0.089
8,0.339,0.526,0.092
8,0.338,0.541,0.090
8,0.338,0.539,0.095
8,0.337,0.527,0.090
8,0.335,0.533,0.091
8,0.341,0.545,0.089
8,0.337,0.532,0.088
8,0.340,0.532,0.093
8,0.334,0.534,0.093
8,0.337,0.531,0.090
8,0.339,0.537,0.092
8,0.332,0.535,0.088
8,0.335,0.526,0.087
8,0.334,0.540,0.088
8,0.337,0.533,0.089
8,0.337,0.531,0.089
8,0.340,0.539,0.091
8,0.330,0.533,0.089
8,0.334,0.532,0.089
8,0.338,0.531,0.091
8,0.333,0.532,0.087
8,0.336,0.537,0.087
8,0.336,0.537,0.088
8,0.335,0.534,0.093
8,0.336,0.542,0.093
8,0.334,0.531,0.089
8,0.337,0.531,0.089
8,0.335,0.537,0.090
8,0.338,0.527,0.089
8,0.334,0.539,0.089
8,0.335,0.532,0.089
8,0.335,0.530,0.087
8,0.330,0.530,0.088
8,0.331,0.529,0.087
8,0.334,0.537,0.092
8,0.335,0.532,0.090
8,0.335,0.533,0.088
8,0.337,0.543,0.089
8,0.334,0.530,0.089
8,0.338,0.526,0.089
8,0.334,0.523,0.088
8,0.334,0.527,0.086
8,0.335,0.529,0.091
8,0.335,0.526,0.086
8,0.336,0.525,0.088
8,0.335,0.535,0.087
8,0.336,0.528,0.090
8,0.335,0.540,0.088
8,0.336,0.530,0.089
8,0.334,0.532,0.088
8,0.336,0.528,0.090
8,0.330,0.526,0.087
8,0.341,0.532,0.092
8,0.335,0.532,0.088
8,0.339,0.527,0.090
8,0.341,0.539,0.089
8,0.338,0.542,0.089
