Threads,CpuTime,UserTime,SystemTime
1,0.459,0.404,0.052
1,0.452,0.404,0.050
1,0.463,0.414,0.059
1,0.504,0.445,0.046
1,0.448,0.397,0.045
1,0.502,0.447,0.046
1,0.479,0.418,0.047
1,0.655,0.466,0.057
1,0.481,0.429,0.049
1,0.491,0.436,0.048
2,0.462,0.412,0.051
2,0.460,0.410,0.050
2,0.462,0.412,0.051
2,0.458,0.409,0.045
2,0.466,0.417,0.055
2,0.498,0.445,0.057
2,0.460,0.410,0.052
2,0.467,0.414,0.049
2,0.457,0.407,0.049
2,0.475,0.423,0.062
3,0.482,0.431,0.051
3,0.487,0.433,0.070
3,0.445,0.397,0.050
3,0.454,0.404,0.051
3,0.492,0.438,0.058
3,0.462,0.414,0.050
3,0.453,0.406,0.044
3,0.485,0.432,0.060
3,0.480,0.425,0.049
3,0.472,0.418,0.058
4,0.471,0.416,0.056
4,0.481,0.422,0.053
4,0.481,0.430,0.051
4,0.496,0.439,0.064
4,0.477,0.424,0.054
4,0.472,0.419,0.059
4,0.491,0.430,0.055
4,0.523,0.447,0.070
4,0.513,0.448,0.055
4,0.481,0.427,0.058
5,0.493,0.441,0.064
5,0.467,0.414,0.060
5,0.466,0.413,0.057
5,0.451,0.404,0.051
5,0.456,0.406,0.054
5,0.451,0.401,0.047
5,0.468,0.417,0.058
5,0.504,0.447,0.082
5,0.456,0.407,0.054
5,0.465,0.417,0.059
6,0.467,0.415,0.065
6,0.463,0.413,0.064
6,0.489,0.431,0.076
6,0.488,0.433,0.078
6,0.481,0.430,0.067
6,0.473,0.419,0.065
6,0.637,0.540,0.065
6,0.493,0.438,0.051
6,0.494,0.440,0.073
6,0.472,0.421,0.053
7,0.472,0.423,0.057
7,0.492,0.439,0.071
7,0.459,0.407,0.052
7,0.473,0.423,0.062
7,0.483,0.427,0.070
7,0.482,0.426,0.074
7,0.484,0.429,0.075
7,0.467,0.418,0.056
7,0.467,0.416,0.053
7,0.509,0.452,0.053
8,0.462,0.411,0.049
8,0.451,0.403,0.050
8,0.467,0.415,0.058
8,0.468,0.417,0.060
8,0.506,0.453,0.060
8,0.453,0.407,0.052
8,0.465,0.415,0.057
8,0.479,0.426,0.059
8,0.482,0.430,0.063
8,0.469,0.415,0.066
