Threads,CpuTime,UserTime,SystemTime
1,0.641,0.415,0.058
1,0.710,0.417,0.059
1,0.463,0.412,0.047
1,0.458,0.405,0.048
1,0.450,0.397,0.050
1,0.441,0.388,0.048
1,0.462,0.409,0.048
1,0.459,0.408,0.048
1,0.483,0.413,0.057
1,0.462,0.406,0.051
2,0.294,0.420,0.049
2,0.292,0.411,0.050
2,0.282,0.394,0.050
2,0.291,0.413,0.050
2,0.334,0.476,0.054
2,0.284,0.403,0.049
2,0.305,0.433,0.052
2,0.295,0.409,0.051
2,0.403,0.421,0.055
2,0.278,0.394,0.048
3,0.292,0.538,0.058
3,0.328,0.529,0.061
3,0.274,0.519,0.052
3,0.281,0.516,0.054
3,0.286,0.533,0.057
3,0.279,0.497,0.056
3,0.283,0.536,0.054
3,0.283,0.501,0.056
3,0.291,0.538,0.058
3,0.285,0.518,0.056
4,0.329,0.511,0.058
4,0.322,0.506,0.061
4,0.333,0.502,0.058
4,0.353,0.511,0.062
4,0.316,0.486,0.056
4,0.329,0.499,0.057
4,0.330,0.496,0.059
4,0.363,0.545,0.067
4,0.344,0.531,0.062
4,0.381,0.575,0.063
5,0.321,0.578,0.062
5,0.307,0.573,0.060
5,0.305,0.576,0.060
5,0.308,0.585,0.059
5,0.329,0.593,0.071
5,0.307,0.587,0.059
5,0.342,0.609,0.076
5,0.318,0.596,0.063
5,0.327,0.595,0.069
5,0.311,0.592,0.060
6,0.281,0.550,0.062
6,0.310,0.603,0.063
6,0.290,0.561,0.064
6,0.282,0.554,0.062
6,0.280,0.553,0.064
6,0.278,0.563,0.062
6,0.271,0.557,0.059
6,0.292,0.577,0.067
6,0.278,0.555,0.062
6,0.315,0.573,0.078
7,0.318,0.545,0.066
7,0.301,0.528,0.065
7,0.306,0.534,0.068
7,0.339,0.561,0.070
7,0.339,0.562,0.070
7,0.306,0.539,0.065
7,0.297,0.528,0.062
7,0.308,0.549,0.065
7,0.306,0.539,0.064
7,0.304,0.534,0.064
8,0.339,0.533,0.067
8,0.322,0.523,0.067
8,0.326,0.525,0.064
8,0.326,0.517,0.067
8,0.329,0.528,0.069
8,0.317,0.514,0.066
8,0.331,0.527,0.067
8,0.332,0.530,0.069
8,0.323,0.520,0.068
8,0.332,0.533,0.068
