Threads,CpuTime,UserTime,SystemTime
2,0.321,0.450,0.054
2,0.425,0.506,0.060
2,0.342,0.456,0.061
2,0.334,0.469,0.058
2,0.329,0.438,0.057
2,0.324,0.454,0.058
3,0.322,0.514,0.060
3,0.330,0.518,0.065
3,0.320,0.496,0.060
3,0.324,0.493,0.063
3,0.339,0.529,0.067
3,0.321,0.508,0.060
3,0.319,0.492,0.059
3,0.334,0.531,0.064
3,0.327,0.496,0.062
3,0.322,0.525,0.062
3,0.330,0.490,0.065
3,0.325,0.512,0.064
3,0.328,0.521,0.063
3,0.330,0.525,0.065
3,0.324,0.526,0.062
3,0.333,0.528,0.067
3,0.323,0.513,0.062
3,0.441,0.551,0.074
3,0.328,0.488,0.061
3,0.324,0.517,0.059
3,0.318,0.511,0.059
3,0.324,0.500,0.059
3,0.335,0.524,0.065
3,0.324,0.513,0.059
3,0.340,0.524,0.065
3,0.331,0.514,0.064
3,0.336,0.529,0.067
3,0.336,0.516,0.066
3,0.321,0.489,0.060
3,0.323,0.505,0.064
3,0.328,0.518,0.063
3,0.330,0.511,0.063
3,0.341,0.527,0.066
3,0.318,0.512,0.058
3,0.323,0.519,0.061
3,0.330,0.529,0.064
3,0.330,0.506,0.064
3,0.434,0.517,0.066
3,0.338,0.529,0.067
3,0.433,0.539,0.070
3,0.359,0.543,0.077
3,0.336,0.537,0.066
3,0.339,0.501,0.067
3,0.336,0.534,0.067
3,0.342,0.531,0.068
3,0.347,0.522,0.069
3,0.324,0.522,0.064
3,0.445,0.546,0.072
3,0.441,0.536,0.069
3,0.334,0.520,0.064
3,0.352,0.515,0.073
3,0.424,0.547,0.067
3,0.343,0.534,0.069
3,0.327,0.491,0.066
3,0.433,0.533,0.070
3,0.327,0.524,0.065
3,0.328,0.529,0.066
3,0.328,0.522,0.065
3,0.330,0.498,0.067
3,0.335,0.505,0.065
3,0.330,0.479,0.063
3,0.319,0.517,0.064
3,0.326,0.511,0.063
3,0.329,0.515,0.064
3,0.328,0.511,0.063
3,0.325,0.488,0.061
3,0.328,0.522,0.063
3,0.329,0.518,0.063
3,0.325,0.492,0.061
3,0.324,0.510,0.061
3,0.328,0.517,0.063
3,0.341,0.527,0.066
3,0.333,0.516,0.065
3,0.328,0.513,0.064
3,0.425,0.536,0.065
3,0.324,0.523,0.063
3,0.326,0.521,0.064
3,0.327,0.515,0.062
3,0.329,0.520,0.063
3,0.324,0.524,0.061
3,0.324,0.514,0.062
3,0.332,0.523,0.064
3,0.327,0.510,0.064
3,0.427,0.525,0.064
3,0.329,0.507,0.063
3,0.324,0.485,0.061
3,0.326,0.515,0.061
3,0.330,0.517,0.063
3,0.326,0.523,0.066
3,0.333,0.511,0.067
3,0.327,0.537,0.068
3,0.332,0.524,0.067
3,0.340,0.523,0.071
3,0.335,0.533,0.070
3,0.345,0.499,0.069
3,0.374,0.559,0.079
3,0.329,0.523,0.067
3,0.339,0.538,0.069
3,0.331,0.535,0.069
3,0.348,0.541,0.071
4,0.339,0.541,0.072
4,0.329,0.538,0.069
4,0.326,0.500,0.069
4,0.328,0.526,0.067
4,0.329,0.532,0.067
4,0.331,0.536,0.068
4,0.330,0.520,0.068
4,0.334,0.527,0.069
4,0.335,0.526,0.069
4,0.327,0.517,0.065
4,0.324,0.536,0.067
4,0.332,0.523,0.069
4,0.322,0.514,0.069
4,0.333,0.512,0.071
4,0.326,0.505,0.068
4,0.324,0.535,0.069
4,0.329,0.533,0.069
4,0.331,0.536,0.069
4,0.327,0.513,0.067
4,0.328,0.532,0.069
4,0.329,0.500,0.069
4,0.336,0.527,0.072
4,0.337,0.545,0.072
4,0.336,0.542,0.072
4,0.345,0.552,0.075
4,0.335,0.540,0.072
4,0.322,0.532,0.068
4,0.325,0.525,0.067
4,0.324,0.534,0.067
4,0.329,0.501,0.067
4,0.327,0.526,0.067
4,0.333,0.539,0.070
4,0.329,0.539,0.068
4,0.335,0.528,0.068
4,0.440,0.532,0.073
4,0.326,0.505,0.068
4,0.333,0.489,0.068
4,0.333,0.536,0.072
4,0.324,0.522,0.067
4,0.325,0.529,0.069
4,0.325,0.533,0.068
4,0.331,0.514,0.071
4,0.331,0.498,0.070
4,0.331,0.549,0.073
4,0.328,0.513,0.070
4,0.337,0.529,0.073
4,0.353,0.564,0.075
4,0.324,0.495,0.068
4,0.324,0.516,0.066
4,0.338,0.549,0.072
4,0.332,0.476,0.069
4,0.324,0.533,0.063
4,0.323,0.528,0.069
4,0.325,0.528,0.065
4,0.330,0.514,0.066
4,0.332,0.534,0.067
4,0.323,0.508,0.070
4,0.332,0.525,0.069
4,0.346,0.542,0.074
4,0.327,0.542,0.069
4,0.331,0.527,0.071
4,0.347,0.535,0.076
4,0.337,0.525,0.072
4,0.339,0.545,0.075
4,0.324,0.516,0.068
4,0.325,0.527,0.065
4,0.325,0.541,0.069
4,0.322,0.519,0.067
4,0.431,0.522,0.072
4,0.438,0.554,0.076
4,0.335,0.532,0.070
4,0.330,0.533,0.070
4,0.348,0.544,0.074
4,0.443,0.509,0.071
4,0.350,0.535,0.079
4,0.333,0.538,0.073
4,0.325,0.512,0.068
4,0.328,0.533,0.071
4,0.334,0.535,0.071
4,0.330,0.538,0.071
4,0.435,0.538,0.073
4,0.335,0.525,0.072
4,0.329,0.524,0.067
4,0.335,0.529,0.069
4,0.518,0.554,0.090
4,0.480,0.559,0.088
4,0.462,0.572,0.086
4,0.539,0.564,0.075
4,0.462,0.584,0.082
4,0.384,0.578,0.089
4,0.327,0.533,0.070
4,0.331,0.536,0.072
4,0.336,0.542,0.070
4,0.340,0.546,0.073
4,0.325,0.533,0.067
4,0.330,0.525,0.070
4,0.323,0.509,0.068
4,0.338,0.511,0.070
4,0.330,0.506,0.067
4,0.325,0.539,0.065
5,0.328,0.552,0.072
5,0.338,0.534,0.077
5,0.336,0.561,0.077
5,0.381,0.573,0.093
5,0.335,0.565,0.076
5,0.330,0.533,0.074
5,0.496,0.609,0.093
5,0.355,0.578,0.086
5,0.371,0.568,0.086
5,0.334,0.533,0.075
5,0.443,0.560,0.082
5,0.326,0.512,0.070
5,0.333,0.549,0.073
5,0.329,0.553,0.073
5,0.340,0.522,0.077
5,0.324,0.545,0.070
5,0.328,0.540,0.075
5,0.346,0.560,0.078
5,0.325,0.540,0.070
5,0.327,0.546,0.068
5,0.328,0.512,0.069
5,0.324,0.544,0.069
5,0.324,0.501,0.067
5,0.324,0.544,0.068
5,0.323,0.530,0.069
5,0.320,0.543,0.068
5,0.328,0.546,0.069
5,0.325,0.519,0.069
5,0.319,0.539,0.069
5,0.343,0.527,0.081
5,0.342,0.516,0.078
5,0.348,0.514,0.081
5,0.323,0.520,0.069
5,0.326,0.547,0.071
5,0.327,0.563,0.072
5,0.321,0.531,0.071
5,0.333,0.557,0.072
5,0.324,0.536,0.069
5,0.329,0.516,0.071
5,0.321,0.545,0.069
5,0.329,0.499,0.072
5,0.326,0.482,0.068
5,0.326,0.545,0.069
5,0.336,0.543,0.077
5,0.322,0.541,0.071
5,0.315,0.544,0.067
5,0.321,0.539,0.067
5,0.328,0.527,0.071
5,0.339,0.527,0.074
5,0.321,0.509,0.067
5,0.322,0.495,0.069
5,0.323,0.492,0.068
5,0.326,0.536,0.070
5,0.324,0.554,0.072
5,0.334,0.557,0.076
5,0.324,0.530,0.068
5,0.329,0.530,0.069
5,0.331,0.532,0.070
5,0.325,0.529,0.070
5,0.337,0.562,0.074
5,0.320,0.539,0.072
5,0.332,0.511,0.071
5,0.327,0.545,0.071
5,0.321,0.500,0.068
5,0.343,0.554,0.084
5,0.326,0.550,0.070
5,0.329,0.526,0.073
5,0.353,0.537,0.083
5,0.328,0.546,0.070
5,0.325,0.505,0.070
5,0.324,0.546,0.072
5,0.328,0.522,0.073
5,0.330,0.546,0.072
5,0.328,0.547,0.071
5,0.330,0.532,0.072
5,0.324,0.527,0.069
5,0.318,0.528,0.070
5,0.334,0.557,0.072
5,0.434,0.570,0.078
5,0.331,0.557,0.077
5,0.334,0.534,0.075
5,0.323,0.512,0.070
5,0.347,0.572,0.082
5,0.327,0.555,0.073
5,0.326,0.532,0.074
5,0.330,0.533,0.072
5,0.324,0.544,0.066
5,0.326,0.549,0.073
5,0.327,0.559,0.074
5,0.326,0.525,0.070
5,0.330,0.549,0.072
5,0.331,0.515,0.070
5,0.327,0.527,0.069
5,0.326,0.563,0.074
5,0.333,0.560,0.075
5,0.323,0.542,0.070
5,0.325,0.530,0.076
5,0.340,0.557,0.077
5,0.337,0.562,0.077
5,0.328,0.521,0.073
6,0.438,0.538,0.080
6,0.442,0.557,0.084
6,0.432,0.559,0.076
6,0.335,0.568,0.082
6,0.346,0.547,0.082
6,0.364,0.558,0.089
6,0.337,0.548,0.081
6,0.455,0.579,0.089
6,0.335,0.570,0.080
6,0.326,0.545,0.076
6,0.329,0.546,0.076
6,0.334,0.541,0.080
6,0.342,0.549,0.079
6,0.339,0.568,0.077
6,0.344,0.568,0.081
6,0.445,0.578,0.082
6,0.324,0.562,0.078
6,0.344,0.582,0.083
6,0.332,0.552,0.079
6,0.344,0.528,0.080
6,0.352,0.548,0.085
6,0.450,0.552,0.088
6,0.353,0.585,0.091
6,0.472,0.564,0.095
6,0.344,0.527,0.079
6,0.328,0.553,0.078
6,0.331,0.566,0.079
6,0.460,0.577,0.091
6,0.331,0.576,0.079
6,0.331,0.565,0.081
6,0.350,0.581,0.087
6,0.437,0.537,0.081
6,0.335,0.547,0.081
6,0.433,0.561,0.078
6,0.335,0.571,0.079
6,0.332,0.528,0.075
6,0.323,0.532,0.072
6,0.323,0.540,0.076
6,0.324,0.562,0.075
6,0.335,0.564,0.080
6,0.331,0.541,0.071
6,0.341,0.508,0.076
6,0.326,0.555,0.074
6,0.323,0.520,0.071
6,0.336,0.540,0.074
6,0.338,0.547,0.079
6,0.342,0.561,0.079
6,0.323,0.556,0.073
6,0.328,0.538,0.073
6,0.320,0.559,0.074
6,0.323,0.537,0.070
6,0.348,0.561,0.078
6,0.326,0.509,0.073
6,0.326,0.574,0.078
6,0.342,0.522,0.080
6,0.325,0.559,0.073
6,0.323,0.550,0.073
6,0.338,0.570,0.080
6,0.458,0.560,0.088
6,0.337,0.557,0.079
6,0.325,0.540,0.075
6,0.431,0.545,0.080
6,0.326,0.505,0.074
6,0.326,0.523,0.072
6,0.447,0.577,0.083
6,0.337,0.561,0.080
6,0.360,0.584,0.092
6,0.329,0.561,0.076
6,0.441,0.569,0.084
6,0.335,0.547,0.076
6,0.444,0.569,0.084
6,0.425,0.556,0.076
6,0.326,0.542,0.073
6,0.328,0.561,0.077
6,0.355,0.548,0.085
6,0.356,0.577,0.087
6,0.330,0.538,0.078
6,0.331,0.561,0.077
6,0.508,0.595,0.103
6,0.356,0.577,0.088
6,0.478,0.557,0.088
6,0.328,0.526,0.076
6,0.434,0.589,0.083
6,0.339,0.555,0.083
6,0.427,0.552,0.078
6,0.338,0.554,0.080
6,0.324,0.559,0.076
6,0.332,0.545,0.078
6,0.324,0.554,0.077
6,0.330,0.533,0.074
6,0.335,0.564,0.080
6,0.329,0.553,0.074
6,0.329,0.540,0.073
6,0.331,0.549,0.078
6,0.353,0.578,0.088
6,0.343,0.562,0.082
6,0.323,0.552,0.073
6,0.331,0.557,0.076
6,0.329,0.515,0.076
6,0.325,0.548,0.073
7,0.331,0.570,0.080
7,0.349,0.591,0.089
7,0.337,0.575,0.086
7,0.341,0.586,0.086
7,0.348,0.565,0.087
7,0.325,0.538,0.077
7,0.327,0.566,0.086
7,0.335,0.531,0.083
7,0.344,0.576,0.085
7,0.336,0.580,0.087
7,0.337,0.542,0.085
7,0.457,0.556,0.091
7,0.432,0.560,0.082
7,0.348,0.574,0.089
7,0.340,0.590,0.088
7,0.341,0.562,0.084
7,0.338,0.561,0.082
7,0.437,0.559,0.083
7,0.338,0.564,0.087
7,0.341,0.578,0.086
7,0.340,0.544,0.084
7,0.339,0.595,0.087
7,0.339,0.578,0.086
7,0.445,0.560,0.089
7,0.374,0.597,0.097
7,0.331,0.572,0.081
7,0.440,0.584,0.089
7,0.329,0.543,0.079
7,0.332,0.570,0.082
7,0.326,0.542,0.078
7,0.349,0.547,0.084
7,0.331,0.523,0.079
7,0.332,0.522,0.080
7,0.327,0.573,0.080
7,0.337,0.508,0.082
7,0.346,0.587,0.087
7,0.330,0.565,0.082
7,0.330,0.560,0.082
7,0.335,0.562,0.080
7,0.329,0.554,0.080
7,0.333,0.560,0.081
7,0.332,0.533,0.080
7,0.327,0.566,0.079
7,0.332,0.534,0.081
7,0.335,0.569,0.082
7,0.339,0.578,0.083
7,0.333,0.574,0.082
7,0.329,0.568,0.080
7,0.435,0.554,0.083
7,0.337,0.571,0.082
7,0.433,0.562,0.081
7,0.339,0.581,0.086
7,0.337,0.586,0.084
7,0.451,0.565,0.086
7,0.439,0.530,0.085
7,0.337,0.578,0.084
7,0.338,0.581,0.085
7,0.454,0.556,0.089
7,0.348,0.566,0.087
7,0.331,0.549,0.084
7,0.341,0.591,0.087
7,0.339,0.552,0.082
7,0.331,0.566,0.082
7,0.343,0.587,0.087
7,0.439,0.542,0.083
7,0.332,0.541,0.081
7,0.330,0.548,0.082
7,0.330,0.579,0.081
7,0.444,0.577,0.089
7,0.345,0.590,0.089
7,0.440,0.590,0.089
7,0.335,0.573,0.086
7,0.341,0.570,0.087
7,0.439,0.554,0.086
7,0.335,0.592,0.085
7,0.332,0.570,0.084
7,0.439,0.582,0.091
7,0.328,0.550,0.080
7,0.442,0.577,0.086
7,0.443,0.553,0.091
7,0.350,0.578,0.091
7,0.342,0.582,0.088
7,0.335,0.563,0.083
7,0.327,0.569,0.080
7,0.331,0.531,0.079
7,0.329,0.568,0.078
7,0.325,0.566,0.077
7,0.328,0.511,0.077
7,0.327,0.569,0.079
7,0.326,0.561,0.079
7,0.327,0.517,0.078
7,0.328,0.550,0.079
7,0.328,0.565,0.080
7,0.323,0.563,0.076
7,0.325,0.525,0.078
7,0.324,0.529,0.076
7,0.323,0.560,0.078
7,0.326,0.559,0.080
7,0.323,0.564,0.076
7,0.323,0.531,0.078
8,0.328,0.537,0.083
8,0.327,0.525,0.082
8,0.327,0.526,0.084
8,0.328,0.577,0.086
8,0.329,0.527,0.080
8,0.327,0.573,0.083
8,0.326,0.562,0.081
8,0.323,0.507,0.077
8,0.327,0.556,0.082
8,0.322,0.529,0.082
8,0.324,0.539,0.079
8,0.330,0.563,0.083
8,0.433,0.515,0.082
8,0.323,0.570,0.083
8,0.429,0.504,0.083
8,0.335,0.561,0.086
8,0.339,0.589,0.090
8,0.334,0.539,0.085
8,0.334,0.580,0.086
8,0.339,0.557,0.092
8,0.333,0.578,0.086
8,0.323,0.572,0.082
8,0.337,0.597,0.091
8,0.442,0.558,0.089
8,0.445,0.567,0.091
8,0.446,0.577,0.094
8,0.463,0.598,0.100
8,0.351,0.588,0.096
8,0.442,0.549,0.088
8,0.514,0.622,0.110
8,0.445,0.599,0.092
8,0.355,0.594,0.098
8,0.461,0.603,0.099
8,0.334,0.553,0.084
8,0.330,0.575,0.083
8,0.340,0.584,0.091
8,0.325,0.579,0.082
8,0.330,0.551,0.083
8,0.329,0.575,0.084
8,0.325,0.553,0.084
8,0.328,0.574,0.083
8,0.334,0.559,0.082
8,0.324,0.565,0.082
8,0.333,0.540,0.084
8,0.324,0.543,0.082
8,0.340,0.585,0.093
8,0.363,0.567,0.100
8,0.335,0.537,0.086
8,0.327,0.550,0.083
8,0.332,0.584,0.088
8,0.328,0.558,0.085
8,0.332,0.583,0.090
8,0.325,0.531,0.079
8,0.324,0.570,0.083
8,0.329,0.577,0.086
8,0.332,0.536,0.080
8,0.329,0.559,0.082
8,0.333,0.578,0.084
8,0.460,0.532,0.100
8,0.330,0.576,0.084
8,0.364,0.565,0.101
8,0.349,0.579,0.093
8,0.333,0.581,0.085
8,0.457,0.608,0.097
8,0.344,0.570,0.093
8,0.336,0.573,0.087
8,0.441,0.581,0.093
8,0.439,0.608,0.093
8,0.345,0.588,0.093
8,0.346,0.573,0.092
8,0.336,0.585,0.093
8,0.342,0.561,0.089
8,0.342,0.586,0.088
8,0.336,0.577,0.090
8,0.337,0.582,0.092
8,0.333,0.585,0.088
8,0.334,0.580,0.090
8,0.338,0.582,0.090
8,0.439,0.576,0.090
8,0.439,0.574,0.088
8,0.337,0.556,0.087
8,0.334,0.582,0.090
8,0.346,0.586,0.092
8,0.337,0.592,0.093
8,0.439,0.578,0.086
8,0.337,0.559,0.090
8,0.342,0.546,0.092
8,0.332,0.563,0.086
8,0.335,0.554,0.087
8,0.340,0.553,0.089
8,0.330,0.583,0.087
8,0.343,0.582,0.090
8,0.489,0.585,0.103
8,0.337,0.593,0.088
8,0.340,0.587,0.088
8,0.338,0.551,0.092
8,0.445,0.554,0.091
8,0.337,0.573,0.094
8,0.341,0.578,0.092
8,0.359,0.599,0.099
