Threads,CpuTime,UserTime,SystemTime
1,2.693,1.772,1.546
1,2.568,1.812,1.472
1,2.548,1.864,1.391
1,2.568,1.919,1.364
1,2.569,1.810,1.478
1,2.578,1.888,1.411
1,2.580,1.868,1.432
1,2.583,1.855,1.449
1,2.567,1.803,1.481
1,2.573,1.811,1.477
1,2.571,1.873,1.415
1,2.578,1.927,1.365
1,2.578,1.922,1.370
1,2.591,1.821,1.489
1,2.558,1.891,1.378
1,2.573,1.845,1.445
1,2.575,1.847,1.444
1,2.574,1.961,1.334
1,2.564,1.866,1.405
1,2.567,1.885,1.400
1,2.573,1.860,1.429
1,2.586,1.838,1.465
1,2.582,1.948,1.357
1,2.552,1.852,1.415
1,2.570,1.919,1.357
1,2.594,1.902,1.425
1,2.577,1.951,1.340
1,2.576,1.890,1.404
1,2.577,1.990,1.309
1,2.568,1.884,1.402
1,2.574,1.848,1.443
1,2.575,1.858,1.430
1,2.575,1.834,1.459
1,2.583,1.919,1.379
1,2.580,1.907,1.388
1,2.591,1.924,1.386
1,2.590,1.807,1.506
1,2.581,1.809,1.491
1,2.573,1.821,1.463
1,2.568,1.841,1.443
1,2.589,1.805,1.502
1,2.560,1.863,1.410
1,2.562,1.907,1.376
1,2.594,1.902,1.416
1,2.578,1.896,1.399
1,2.585,1.899,1.402
1,2.573,1.897,1.385
1,2.574,1.953,1.328
1,2.572,1.881,1.408
1,2.586,1.839,1.466
1,2.572,1.792,1.500
1,2.559,1.924,1.348
1,2.566,1.828,1.456
1,2.572,1.987,1.302
1,2.586,1.967,1.343
1,2.570,1.901,1.387
1,2.572,1.986,1.299
1,2.579,1.988,1.307
1,2.579,1.863,1.434
1,2.596,1.935,1.384
1,2.573,1.943,1.350
1,2.579,1.917,1.379
1,2.578,1.886,1.404
1,2.595,1.905,1.410
1,2.573,1.907,1.381
1,2.571,1.881,1.408
1,2.581,1.830,1.467
1,2.593,1.916,1.392
1,2.580,1.894,1.402
1,2.581,1.900,1.396
1,2.571,2.002,1.279
1,2.582,1.873,1.427
1,2.611,1.922,1.416
1,2.580,1.960,1.339
1,2.574,1.860,1.429
1,2.603,1.967,1.355
1,2.579,1.878,1.416
1,2.576,1.942,1.346
1,2.572,1.833,1.453
1,2.584,1.965,1.340
1,2.583,1.956,1.340
1,2.586,1.864,1.447
1,2.585,1.860,1.441
1,2.567,1.856,1.420
1,2.585,1.913,1.384
1,2.593,1.916,1.393
1,2.586,1.889,1.419
1,2.561,1.902,1.372
1,2.575,1.839,1.451
1,2.586,1.887,1.416
1,2.577,1.853,1.441
1,2.573,1.858,1.438
1,2.596,1.936,1.376
1,2.595,1.898,1.418
1,2.595,1.944,1.371
1,2.582,1.872,1.432
1,2.593,1.913,1.401
1,2.573,1.929,1.359
1,2.582,1.918,1.382
1,2.575,1.813,1.483
2,1.966,2.297,1.451
2,2.007,2.286,1.471
2,2.003,2.389,1.403
2,2.020,2.250,1.568
2,1.967,2.326,1.392
2,2.041,2.482,1.368
2,1.973,2.292,1.463
2,2.042,2.398,1.470
2,2.008,2.281,1.536
2,1.982,2.302,1.457
2,1.984,2.277,1.479
2,2.021,2.317,1.514
2,1.976,2.289,1.464
2,2.034,2.433,1.411
2,2.029,2.209,1.640
2,2.039,2.369,1.481
2,2.007,2.302,1.504
2,1.993,2.267,1.513
2,2.053,2.357,1.517
2,2.004,2.243,1.560
2,2.038,2.441,1.408
2,1.994,2.272,1.498
2,2.009,2.336,1.429
2,2.015,2.326,1.481
2,2.001,2.258,1.544
2,2.022,2.431,1.389
2,2.023,2.322,1.512
2,2.011,2.356,1.457
2,2.044,2.402,1.446
2,2.010,2.295,1.517
2,2.050,2.346,1.523
2,2.037,2.226,1.629
2,1.955,2.188,1.541
2,2.021,2.325,1.502
2,1.974,2.298,1.453
2,2.020,2.312,1.514
2,1.941,2.174,1.521
2,1.962,2.264,1.490
2,2.032,2.295,1.561
2,1.992,2.404,1.364
2,2.045,2.270,1.604
2,2.010,2.284,1.521
2,2.036,2.325,1.522
2,2.003,2.384,1.420
2,2.032,2.303,1.548
2,1.950,2.286,1.429
2,1.995,2.344,1.446
2,1.952,2.256,1.460
2,2.019,2.333,1.481
2,2.022,2.243,1.590
2,2.030,2.294,1.552
2,2.045,2.362,1.482
2,2.012,2.403,1.411
2,2.012,2.331,1.463
2,1.977,2.318,1.433
2,2.036,2.418,1.424
2,1.998,2.378,1.411
2,2.009,2.300,1.514
2,2.015,2.367,1.451
2,1.950,2.230,1.477
2,1.942,2.300,1.398
2,2.028,2.215,1.622
2,2.015,2.314,1.496
2,1.971,2.340,1.400
2,2.008,2.333,1.468
2,2.017,2.346,1.474
2,2.011,2.375,1.427
2,2.004,2.373,1.441
2,2.039,2.310,1.553
2,1.955,2.406,1.324
2,2.040,2.341,1.515
2,2.006,2.356,1.420
2,2.014,2.317,1.432
2,2.028,2.273,1.557
2,1.972,2.372,1.386
2,2.024,2.309,1.522
2,2.009,2.314,1.500
2,2.042,2.417,1.446
2,2.018,2.272,1.538
2,2.036,2.311,1.545
2,2.025,2.396,1.428
2,2.015,2.356,1.462
2,2.038,2.345,1.510
2,2.025,2.314,1.511
2,2.007,2.285,1.525
2,2.039,2.434,1.429
2,1.964,2.233,1.495
2,2.024,2.383,1.444
2,2.021,2.313,1.514
2,2.044,2.325,1.533
2,2.020,2.322,1.508
2,2.023,2.282,1.539
2,2.023,2.302,1.525
2,2.029,2.362,1.432
2,2.026,2.399,1.427
2,2.014,2.307,1.510
2,2.026,2.377,1.460
2,1.963,2.311,1.421
2,2.021,2.235,1.585
2,2.035,2.335,1.508
3,1.971,2.306,1.747
3,1.974,2.323,1.746
3,1.990,2.560,1.531
3,1.965,2.361,1.687
3,1.967,2.395,1.651
3,1.986,2.411,1.675
3,1.963,2.568,1.478
3,1.963,2.336,1.744
3,1.971,2.484,1.584
3,1.976,2.406,1.672
3,1.965,2.332,1.731
3,1.978,2.416,1.660
3,1.964,2.400,1.651
3,1.956,2.417,1.653
3,1.977,2.403,1.681
3,1.976,2.411,1.658
3,2.145,2.450,1.616
3,1.974,2.484,1.579
3,1.973,2.461,1.602
3,1.970,2.306,1.763
3,1.988,2.469,1.594
3,1.971,2.429,1.657
3,1.963,2.283,1.755
3,1.971,2.505,1.574
3,1.977,2.458,1.607
3,1.969,2.323,1.729
3,1.973,2.383,1.665
3,1.973,2.254,1.809
3,1.955,2.224,1.792
3,1.975,2.371,1.713
3,1.966,2.333,1.690
3,1.975,2.379,1.705
3,1.968,2.313,1.742
3,1.985,2.405,1.692
3,1.971,2.325,1.717
3,1.975,2.512,1.557
3,1.977,2.347,1.721
3,2.057,2.332,1.697
3,1.968,2.514,1.539
3,1.993,2.346,1.743
3,1.962,2.342,1.711
3,1.946,2.393,1.618
3,1.991,2.430,1.648
3,1.988,2.374,1.713
3,1.976,2.294,1.777
3,1.973,2.298,1.777
3,1.991,2.514,1.581
3,1.981,2.350,1.715
3,1.969,2.385,1.676
3,1.961,2.470,1.598
3,1.975,2.392,1.675
3,1.977,2.362,1.730
3,1.967,2.475,1.579
3,1.966,2.374,1.683
3,1.973,2.276,1.787
3,1.971,2.412,1.638
3,1.972,2.471,1.595
3,1.977,2.381,1.680
3,1.969,2.473,1.559
3,1.985,2.507,1.566
3,1.976,2.494,1.581
3,1.961,2.336,1.711
3,1.968,2.438,1.637
3,2.028,2.283,1.508
3,1.961,2.439,1.586
3,1.981,2.342,1.725
3,1.975,2.444,1.626
3,1.970,2.333,1.737
3,1.959,2.240,1.817
3,1.963,2.316,1.740
3,1.962,2.327,1.738
3,1.976,2.285,1.779
3,1.963,2.451,1.608
3,1.968,2.380,1.662
3,1.952,2.410,1.631
3,2.012,2.476,1.599
3,1.964,2.250,1.805
3,1.983,2.444,1.645
3,1.991,2.361,1.695
3,1.971,2.446,1.610
3,1.971,2.413,1.646
3,1.955,2.287,1.756
3,1.969,2.363,1.701
3,2.014,2.313,1.568
3,1.954,2.327,1.720
3,1.969,2.444,1.607
3,1.991,2.453,1.620
3,1.979,2.418,1.641
3,1.990,2.441,1.653
3,1.957,2.334,1.711
3,1.985,2.437,1.637
3,1.967,2.361,1.695
3,1.973,2.379,1.690
3,1.993,2.349,1.595
3,1.980,2.445,1.631
3,2.038,2.411,1.681
3,1.952,2.322,1.737
3,1.966,2.316,1.746
3,2.009,2.359,1.771
3,1.971,2.450,1.620
4,1.977,2.555,1.765
