Threads,CpuTime,UserTime,SystemTime
1,0.456,0.355,0.063
1,0.428,0.361,0.057
1,0.433,0.353,0.056
1,0.436,0.368,0.056
1,0.430,0.355,0.056
1,0.443,0.360,0.058
1,0.435,0.360,0.058
1,0.441,0.364,0.059
1,0.429,0.361,0.056
1,0.444,0.357,0.061
1,0.447,0.370,0.063
1,0.453,0.393,0.067
1,0.426,0.358,0.057
1,0.427,0.345,0.053
1,0.435,0.373,0.058
1,0.434,0.344,0.056
1,0.429,0.357,0.055
1,0.533,0.375,0.056
1,0.464,0.405,0.066
1,0.439,0.382,0.060
1,0.440,0.386,0.060
1,0.425,0.355,0.056
1,0.431,0.350,0.054
1,0.534,0.461,0.058
1,0.432,0.369,0.054
1,0.564,0.428,0.064
1,0.439,0.377,0.058
1,0.453,0.392,0.061
1,0.441,0.385,0.056
1,0.557,0.418,0.062
1,0.560,0.487,0.066
1,0.588,0.473,0.073
1,0.568,0.454,0.066
1,0.801,0.572,0.082
1,0.605,0.489,0.085
1,0.483,0.374,0.066
1,0.432,0.354,0.056
1,0.438,0.353,0.058
1,0.431,0.352,0.055
1,0.427,0.353,0.055
1,0.437,0.376,0.058
1,0.429,0.354,0.054
1,0.429,0.360,0.058
1,0.445,0.364,0.058
1,0.458,0.361,0.065
1,0.427,0.346,0.055
1,0.423,0.342,0.053
1,0.541,0.398,0.061
1,0.426,0.340,0.054
1,0.430,0.356,0.055
1,0.450,0.377,0.062
1,0.427,0.352,0.055
1,0.429,0.334,0.054
1,0.427,0.331,0.053
1,0.418,0.334,0.051
1,0.421,0.334,0.050
1,0.425,0.345,0.051
1,0.421,0.341,0.051
1,0.423,0.338,0.052
1,0.428,0.345,0.054
1,0.428,0.343,0.054
1,0.425,0.343,0.053
1,0.426,0.363,0.056
1,0.430,0.342,0.054
1,0.423,0.351,0.054
1,0.420,0.340,0.052
1,0.431,0.346,0.057
1,0.421,0.336,0.053
1,0.428,0.349,0.053
1,0.429,0.361,0.053
1,0.421,0.338,0.051
1,0.424,0.342,0.054
1,0.419,0.343,0.051
1,0.420,0.340,0.051
1,0.422,0.347,0.052
1,0.423,0.363,0.051
1,0.641,0.470,0.058
1,0.563,0.433,0.067
1,0.567,0.462,0.069
1,0.668,0.533,0.073
1,0.485,0.383,0.077
1,0.443,0.357,0.058
1,0.422,0.345,0.052
1,0.430,0.384,0.058
1,0.431,0.330,0.054
1,0.429,0.357,0.056
1,0.423,0.338,0.052
1,0.421,0.341,0.051
1,0.429,0.357,0.055
1,0.429,0.351,0.055
1,0.435,0.352,0.057
1,0.422,0.355,0.052
1,0.428,0.362,0.054
1,0.431,0.350,0.055
1,0.432,0.345,0.056
1,0.423,0.348,0.052
1,0.432,0.352,0.054
1,0.449,0.364,0.059
1,0.575,0.447,0.068
1,0.597,0.489,0.076
2,0.487,0.542,0.081
2,0.444,0.481,0.064
2,0.327,0.443,0.059
2,0.326,0.454,0.057
2,0.325,0.447,0.059
2,0.327,0.451,0.058
2,0.431,0.468,0.059
2,0.341,0.452,0.054
2,0.322,0.451,0.056
2,0.316,0.448,0.055
2,0.433,0.496,0.060
2,0.323,0.462,0.057
2,0.326,0.437,0.056
2,0.435,0.530,0.066
2,0.340,0.457,0.062
2,0.430,0.479,0.060
2,0.439,0.480,0.060
2,0.474,0.524,0.066
2,0.436,0.513,0.061
2,0.503,0.536,0.083
2,0.333,0.456,0.062
2,0.320,0.452,0.056
2,0.432,0.466,0.059
2,0.321,0.457,0.056
2,0.320,0.438,0.054
2,0.325,0.463,0.057
2,0.317,0.454,0.054
2,0.323,0.449,0.054
2,0.324,0.455,0.055
2,0.323,0.442,0.057
2,0.322,0.451,0.055
2,0.320,0.458,0.054
2,0.322,0.442,0.055
2,0.431,0.507,0.057
2,0.439,0.537,0.063
2,0.324,0.451,0.059
2,0.331,0.451,0.059
2,0.428,0.471,0.057
2,0.324,0.444,0.056
2,0.337,0.451,0.063
2,0.439,0.486,0.066
2,0.324,0.465,0.060
2,0.439,0.482,0.062
2,0.323,0.445,0.056
2,0.431,0.471,0.062
2,0.433,0.462,0.061
2,0.331,0.469,0.062
2,0.347,0.461,0.065
2,0.323,0.458,0.058
2,0.334,0.454,0.060
2,0.325,0.449,0.058
2,0.425,0.450,0.059
2,0.321,0.451,0.056
2,0.435,0.501,0.062
2,0.595,0.576,0.085
2,0.342,0.468,0.064
2,0.322,0.455,0.056
2,0.428,0.492,0.058
2,0.325,0.443,0.059
2,0.325,0.443,0.057
2,0.323,0.446,0.056
2,0.327,0.443,0.056
2,0.319,0.454,0.055
2,0.325,0.444,0.058
2,0.323,0.455,0.057
2,0.319,0.442,0.054
2,0.327,0.451,0.057
2,0.338,0.472,0.062
2,0.311,0.448,0.054
2,0.325,0.450,0.056
2,0.317,0.453,0.055
2,0.427,0.487,0.060
2,0.445,0.501,0.063
2,0.442,0.476,0.062
2,0.335,0.465,0.061
2,0.425,0.501,0.058
2,0.338,0.455,0.064
2,0.325,0.458,0.059
2,0.316,0.441,0.056
2,0.320,0.453,0.058
2,0.326,0.433,0.057
2,0.323,0.453,0.057
2,0.432,0.519,0.061
2,0.436,0.470,0.064
2,0.345,0.456,0.066
2,0.429,0.467,0.058
2,0.428,0.470,0.058
2,0.428,0.485,0.061
2,0.459,0.487,0.066
2,0.450,0.529,0.068
2,0.450,0.487,0.068
2,0.446,0.479,0.064
2,0.463,0.521,0.075
2,0.325,0.453,0.058
2,0.432,0.506,0.061
2,0.502,0.518,0.078
2,0.432,0.477,0.061
2,0.545,0.576,0.084
2,0.495,0.498,0.077
2,0.348,0.460,0.059
3,0.322,0.524,0.063
3,0.323,0.485,0.064
3,0.336,0.537,0.065
3,0.332,0.528,0.065
3,0.326,0.514,0.062
3,0.450,0.551,0.074
3,0.330,0.524,0.065
3,0.333,0.524,0.066
3,0.334,0.495,0.065
3,0.348,0.535,0.070
3,0.367,0.564,0.079
3,0.328,0.500,0.063
3,0.333,0.529,0.064
3,0.379,0.557,0.079
3,0.332,0.525,0.066
3,0.318,0.525,0.059
3,0.334,0.514,0.065
3,0.326,0.533,0.065
3,0.326,0.488,0.063
3,0.338,0.536,0.067
3,0.341,0.502,0.068
3,0.325,0.486,0.064
3,0.321,0.515,0.060
3,0.329,0.534,0.069
3,0.320,0.516,0.060
3,0.324,0.520,0.065
3,0.327,0.512,0.062
3,0.332,0.521,0.065
3,0.453,0.569,0.073
3,0.484,0.575,0.090
3,0.352,0.564,0.072
3,0.367,0.547,0.081
3,0.336,0.508,0.065
3,0.348,0.533,0.069
3,0.451,0.554,0.080
3,0.385,0.562,0.082
3,0.459,0.535,0.076
3,0.346,0.539,0.075
3,0.441,0.539,0.072
3,0.340,0.536,0.073
3,0.342,0.521,0.069
3,0.332,0.506,0.067
3,0.327,0.533,0.068
3,0.321,0.515,0.061
3,0.325,0.512,0.063
3,0.328,0.506,0.063
3,0.324,0.513,0.060
3,0.319,0.508,0.059
3,0.325,0.488,0.060
3,0.318,0.490,0.060
3,0.323,0.516,0.061
3,0.319,0.483,0.060
3,0.321,0.475,0.059
3,0.322,0.481,0.061
3,0.320,0.522,0.058
3,0.322,0.516,0.059
3,0.343,0.519,0.068
3,0.321,0.513,0.059
3,0.317,0.507,0.059
3,0.320,0.508,0.057
3,0.323,0.512,0.061
3,0.322,0.512,0.058
3,0.317,0.505,0.058
3,0.325,0.512,0.062
3,0.321,0.516,0.063
3,0.323,0.515,0.060
3,0.323,0.522,0.062
3,0.323,0.488,0.063
3,0.325,0.520,0.061
3,0.326,0.495,0.062
3,0.321,0.500,0.061
3,0.316,0.484,0.060
3,0.321,0.490,0.059
3,0.327,0.509,0.065
3,0.325,0.480,0.062
3,0.320,0.517,0.060
3,0.323,0.516,0.060
3,0.324,0.506,0.058
3,0.322,0.512,0.060
3,0.325,0.507,0.062
3,0.323,0.513,0.061
3,0.321,0.510,0.061
3,0.325,0.504,0.060
3,0.315,0.514,0.061
3,0.321,0.514,0.062
3,0.327,0.497,0.064
3,0.324,0.493,0.063
3,0.327,0.536,0.067
3,0.336,0.511,0.068
3,0.336,0.537,0.069
