Threads,CpuTime,UserTime,SystemTime
3,0.465,0.416,0.056
4,0.541,0.480,0.092
4,0.484,0.430,0.070
4,0.464,0.415,0.056
4,0.455,0.408,0.049
4,0.478,0.426,0.062
4,0.458,0.410,0.052
4,0.460,0.410,0.055
4,0.461,0.411,0.055
4,0.447,0.402,0.045
4,0.510,0.459,0.058
4,0.538,0.460,0.062
4,0.530,0.456,0.063
4,0.494,0.442,0.069
4,0.502,0.440,0.056
4,0.573,0.483,0.069
4,0.570,0.480,0.066
4,0.471,0.415,0.057
4,0.499,0.437,0.055
4,0.468,0.417,0.048
4,0.483,0.431,0.049
4,0.489,0.435,0.056
4,0.481,0.426,0.050
4,0.476,0.422,0.053
4,0.470,0.417,0.051
4,0.481,0.426,0.053
4,0.467,0.414,0.050
4,0.480,0.423,0.047
4,0.481,0.429,0.055
4,0.515,0.457,0.055
4,0.483,0.427,0.063
4,0.456,0.409,0.047
4,0.466,0.413,0.050
4,0.472,0.423,0.051
4,0.463,0.412,0.051
4,0.466,0.412,0.047
4,0.506,0.450,0.077
4,0.465,0.413,0.056
4,0.502,0.441,0.051
4,0.457,0.407,0.054
4,0.502,0.444,0.075
4,0.462,0.414,0.054
4,0.476,0.423,0.053
4,0.459,0.411,0.051
4,0.483,0.429,0.070
4,0.478,0.425,0.065
4,0.497,0.439,0.057
4,0.447,0.401,0.046
4,0.468,0.419,0.056
4,0.454,0.407,0.047
4,0.489,0.436,0.068
5,0.467,0.413,0.052
5,0.491,0.436,0.066
5,0.472,0.423,0.053
5,0.465,0.415,0.060
5,0.496,0.440,0.072
5,0.507,0.455,0.049
5,0.450,0.403,0.046
5,0.473,0.421,0.059
5,0.469,0.417,0.050
5,0.497,0.442,0.074
5,0.460,0.407,0.052
5,0.504,0.445,0.071
5,0.524,0.461,0.061
5,0.492,0.435,0.067
5,0.475,0.423,0.055
5,0.495,0.438,0.054
5,0.501,0.437,0.060
5,0.545,0.476,0.051
5,0.490,0.435,0.053
5,0.509,0.447,0.054
5,0.501,0.442,0.054
5,0.489,0.433,0.049
5,0.494,0.437,0.056
5,0.500,0.441,0.069
5,0.471,0.423,0.054
5,0.479,0.429,0.054
5,0.462,0.409,0.053
5,0.460,0.407,0.051
5,0.486,0.424,0.059
5,0.457,0.411,0.047
5,0.461,0.412,0.049
5,0.513,0.454,0.075
5,0.472,0.417,0.054
5,0.454,0.407,0.051
5,0.493,0.438,0.070
5,0.448,0.400,0.051
5,0.460,0.409,0.054
5,0.482,0.426,0.061
5,0.492,0.436,0.073
5,0.480,0.425,0.059
5,0.472,0.419,0.057
5,0.489,0.433,0.065
5,0.450,0.401,0.048
5,0.473,0.421,0.060
5,0.477,0.425,0.063
5,0.502,0.438,0.070
5,0.467,0.415,0.052
5,0.484,0.431,0.063
5,0.481,0.427,0.057
5,0.483,0.428,0.054
6,0.463,0.412,0.049
6,0.548,0.469,0.066
6,0.534,0.455,0.064
6,0.456,0.406,0.053
6,0.478,0.426,0.048
6,0.500,0.440,0.073
6,0.480,0.429,0.059
6,0.491,0.432,0.076
6,0.487,0.433,0.072
6,0.484,0.430,0.058
6,0.478,0.420,0.062
6,0.488,0.434,0.074
6,0.500,0.442,0.048
6,0.622,0.515,0.063
6,0.474,0.423,0.050
6,0.549,0.471,0.066
6,0.465,0.413,0.052
6,0.486,0.429,0.054
6,0.466,0.416,0.052
6,0.488,0.429,0.062
6,0.488,0.430,0.071
6,0.497,0.439,0.054
6,0.493,0.435,0.068
6,0.486,0.431,0.062
6,0.496,0.435,0.057
6,0.491,0.434,0.060
6,0.479,0.425,0.060
6,0.470,0.420,0.050
6,0.474,0.420,0.061
6,0.493,0.437,0.066
6,0.480,0.427,0.054
6,0.552,0.484,0.061
6,0.478,0.417,0.055
6,0.480,0.429,0.054
6,0.490,0.433,0.063
6,0.468,0.416,0.049
6,0.472,0.419,0.063
6,0.481,0.428,0.061
6,0.474,0.425,0.055
6,0.498,0.442,0.077
6,0.487,0.429,0.056
6,0.496,0.435,0.055
6,0.467,0.412,0.052
6,0.497,0.435,0.065
6,0.494,0.434,0.054
6,0.507,0.443,0.056
6,0.482,0.427,0.057
6,0.517,0.453,0.052
6,0.490,0.435,0.062
6,0.488,0.432,0.050
7,0.488,0.432,0.064
7,0.515,0.452,0.079
7,0.479,0.425,0.057
7,0.510,0.448,0.068
7,0.490,0.432,0.065
7,0.475,0.417,0.057
7,0.517,0.451,0.069
7,0.495,0.436,0.068
7,0.494,0.437,0.063
7,0.489,0.435,0.062
7,0.490,0.434,0.068
7,0.492,0.439,0.056
7,0.483,0.429,0.065
7,0.501,0.443,0.064
7,0.510,0.451,0.073
7,0.506,0.448,0.063
7,0.490,0.433,0.066
7,0.480,0.428,0.057
7,0.475,0.423,0.064
7,0.507,0.450,0.066
7,0.477,0.423,0.057
7,0.503,0.443,0.073
7,0.490,0.433,0.056
7,0.463,0.413,0.055
7,0.468,0.416,0.053
7,0.489,0.435,0.071
7,0.496,0.438,0.064
7,0.474,0.418,0.056
7,0.471,0.417,0.059
7,0.580,0.493,0.057
7,0.536,0.470,0.063
7,0.482,0.429,0.060
7,0.505,0.448,0.059
7,0.469,0.414,0.057
7,0.506,0.445,0.068
7,0.503,0.443,0.058
7,0.474,0.419,0.055
7,0.473,0.423,0.055
7,0.496,0.436,0.065
7,0.486,0.427,0.058
7,0.474,0.422,0.052
7,0.463,0.410,0.056
7,0.486,0.432,0.062
7,0.506,0.451,0.053
7,0.497,0.442,0.072
7,0.465,0.415,0.055
7,0.517,0.458,0.066
7,0.472,0.421,0.055
7,0.472,0.420,0.056
7,0.484,0.429,0.057
8,0.481,0.427,0.053
8,0.474,0.421,0.058
8,0.469,0.420,0.061
8,0.479,0.425,0.060
8,0.496,0.437,0.076
8,0.463,0.414,0.052
8,0.479,0.428,0.053
8,0.459,0.411,0.049
8,0.467,0.418,0.056
8,0.490,0.434,0.067
8,0.494,0.435,0.069
8,0.462,0.411,0.054
8,0.458,0.407,0.056
8,0.449,0.400,0.046
8,0.470,0.418,0.057
8,0.469,0.417,0.052
8,0.465,0.414,0.056
8,0.457,0.410,0.052
8,0.489,0.439,0.058
8,0.498,0.441,0.074
8,0.468,0.416,0.050
8,0.585,0.497,0.072
8,0.534,0.470,0.055
8,0.511,0.452,0.052
8,0.475,0.421,0.061
8,0.478,0.423,0.055
8,0.489,0.433,0.059
8,0.508,0.429,0.068
8,0.463,0.413,0.050
8,0.480,0.424,0.055
8,0.469,0.418,0.060
8,0.495,0.438,0.066
8,0.485,0.426,0.065
8,0.479,0.425,0.056
8,0.493,0.439,0.053
8,0.494,0.438,0.071
8,0.476,0.421,0.059
8,0.521,0.462,0.084
8,0.488,0.430,0.064
8,0.504,0.447,0.064
8,0.521,0.455,0.079
8,0.483,0.429,0.062
8,0.499,0.443,0.071
8,0.482,0.429,0.058
8,0.469,0.415,0.061
8,0.454,0.403,0.048
8,0.469,0.417,0.054
8,0.488,0.432,0.058
8,0.468,0.414,0.062
8,0.500,0.439,0.086
