Threads,CpuTime,UserTime,SystemTime
1,2.086,0.448,0.082
1,0.491,0.433,0.052
1,0.558,0.488,0.054
1,0.577,0.498,0.056
1,0.556,0.484,0.058
1,0.569,0.493,0.062
1,0.586,0.507,0.057
1,0.520,0.457,0.055
1,0.524,0.464,0.055
1,0.548,0.477,0.056
1,0.556,0.485,0.056
1,0.555,0.486,0.056
1,0.702,0.537,0.062
1,0.546,0.471,0.057
1,0.574,0.480,0.060
1,0.564,0.483,0.061
1,0.486,0.432,0.049
1,0.556,0.482,0.058
1,0.543,0.475,0.055
1,0.563,0.484,0.065
1,0.580,0.500,0.056
1,0.562,0.471,0.057
1,0.530,0.471,0.049
1,0.555,0.481,0.056
1,0.562,0.492,0.053
1,0.549,0.461,0.060
1,0.466,0.418,0.046
1,0.486,0.432,0.052
1,0.492,0.437,0.053
1,0.480,0.425,0.047
1,0.503,0.450,0.048
1,0.518,0.460,0.052
1,0.545,0.483,0.052
1,0.536,0.475,0.054
1,0.540,0.478,0.053
1,0.503,0.447,0.051
1,0.509,0.454,0.052
1,0.501,0.447,0.049
1,0.520,0.458,0.053
1,0.533,0.464,0.051
1,0.543,0.474,0.054
1,0.536,0.478,0.054
1,0.550,0.486,0.056
1,0.555,0.480,0.055
1,0.508,0.449,0.050
1,0.510,0.448,0.048
1,0.528,0.472,0.059
1,0.513,0.454,0.050
1,0.525,0.457,0.054
1,0.507,0.452,0.049
1,0.538,0.471,0.053
1,0.517,0.461,0.051
1,0.510,0.447,0.051
1,0.522,0.459,0.056
1,0.582,0.489,0.053
1,0.496,0.436,0.053
1,0.498,0.437,0.053
1,0.507,0.446,0.051
1,0.540,0.469,0.056
1,0.620,0.524,0.057
1,0.583,0.498,0.064
1,0.526,0.465,0.056
1,0.576,0.502,0.057
1,0.535,0.472,0.051
1,0.547,0.483,0.053
1,0.534,0.466,0.056
1,0.513,0.453,0.054
1,0.500,0.442,0.049
1,0.488,0.434,0.047
1,0.510,0.456,0.054
1,0.608,0.518,0.068
1,0.536,0.469,0.054
1,0.543,0.476,0.055
1,0.571,0.494,0.059
1,0.539,0.463,0.056
1,0.522,0.456,0.049
1,0.518,0.460,0.052
1,0.574,0.502,0.059
1,0.565,0.489,0.056
1,0.552,0.474,0.063
1,0.549,0.476,0.054
1,0.527,0.466,0.051
1,0.514,0.451,0.055
1,0.525,0.460,0.052
1,0.509,0.453,0.049
1,0.534,0.470,0.052
1,0.521,0.463,0.051
1,0.547,0.479,0.053
1,0.536,0.445,0.053
1,0.489,0.438,0.048
1,0.485,0.436,0.051
1,0.489,0.439,0.047
1,0.502,0.448,0.054
1,0.511,0.456,0.054
1,0.501,0.445,0.049
1,0.501,0.448,0.050
1,0.505,0.449,0.051
1,0.500,0.444,0.050
1,0.486,0.432,0.050
1,0.531,0.469,0.052
2,0.537,0.472,0.054
2,0.542,0.474,0.058
2,0.539,0.479,0.059
2,0.528,0.468,0.058
2,0.500,0.446,0.056
2,0.498,0.445,0.053
2,0.544,0.481,0.057
2,0.531,0.469,0.053
2,0.533,0.467,0.057
2,0.535,0.468,0.058
2,0.513,0.460,0.051
2,0.534,0.478,0.052
2,0.514,0.455,0.054
2,0.512,0.451,0.054
2,0.507,0.451,0.051
2,0.516,0.461,0.053
2,0.539,0.475,0.059
2,0.541,0.477,0.059
2,0.657,0.534,0.076
2,0.567,0.497,0.054
2,0.482,0.429,0.048
2,0.484,0.434,0.048
2,0.503,0.447,0.052
2,0.485,0.431,0.048
2,0.496,0.440,0.049
