Threads,CpuTime,UserTime,SystemTime
1,0.458,0.410,0.046
1,0.442,0.394,0.046
1,0.464,0.415,0.049
1,0.455,0.408,0.047
1,0.472,0.419,0.048
1,0.498,0.437,0.048
1,0.481,0.422,0.047
1,0.447,0.401,0.044
1,0.461,0.412,0.046
1,0.442,0.395,0.044
1,0.465,0.413,0.053
1,0.456,0.406,0.048
1,0.467,0.420,0.044
1,0.450,0.403,0.048
1,0.454,0.404,0.049
1,0.465,0.416,0.050
1,0.454,0.406,0.047
1,0.474,0.424,0.051
1,0.465,0.417,0.052
1,0.460,0.412,0.046
1,0.449,0.404,0.044
1,0.457,0.407,0.047
1,0.448,0.401,0.045
1,0.453,0.404,0.047
1,0.445,0.398,0.044
1,0.472,0.422,0.059
1,0.451,0.404,0.045
1,0.450,0.403,0.048
1,0.455,0.406,0.047
1,0.455,0.410,0.046
1,0.452,0.404,0.046
1,0.452,0.404,0.048
1,0.450,0.403,0.045
1,0.471,0.419,0.061
1,0.456,0.407,0.048
1,0.448,0.401,0.050
1,0.448,0.400,0.046
1,0.453,0.405,0.049
1,0.445,0.400,0.044
1,0.492,0.443,0.044
1,0.509,0.448,0.055
1,0.518,0.439,0.051
1,0.486,0.426,0.048
1,0.481,0.427,0.047
1,0.464,0.417,0.043
1,0.490,0.426,0.058
1,0.449,0.404,0.044
1,0.463,0.413,0.046
1,0.452,0.403,0.049
1,0.468,0.418,0.047
2,0.455,0.409,0.048
2,0.477,0.424,0.048
2,0.460,0.409,0.056
2,0.489,0.431,0.050
2,0.473,0.417,0.049
2,0.486,0.425,0.052
2,0.447,0.399,0.047
2,0.447,0.399,0.049
2,0.470,0.417,0.059
2,0.454,0.408,0.048
2,0.488,0.431,0.051
2,0.468,0.417,0.065
2,0.482,0.429,0.055
2,0.454,0.405,0.054
2,0.499,0.444,0.075
2,0.504,0.434,0.063
2,0.469,0.420,0.054
2,0.492,0.436,0.085
2,0.467,0.418,0.055
2,0.472,0.423,0.060
2,0.454,0.409,0.045
2,0.499,0.445,0.064
2,0.466,0.417,0.063
2,0.442,0.396,0.048
2,0.500,0.443,0.083
2,0.458,0.412,0.048
2,0.468,0.421,0.052
2,0.492,0.438,0.083
2,0.472,0.423,0.055
2,0.454,0.407,0.051
2,0.458,0.410,0.054
2,0.445,0.400,0.049
2,0.448,0.402,0.052
2,0.442,0.397,0.047
2,0.482,0.425,0.050
2,0.464,0.412,0.056
2,0.448,0.402,0.046
2,0.444,0.399,0.048
2,0.457,0.410,0.052
2,0.460,0.411,0.054
2,0.466,0.417,0.058
2,0.445,0.397,0.051
2,0.445,0.399,0.050
2,0.445,0.398,0.045
2,0.451,0.404,0.047
2,0.462,0.411,0.060
2,0.458,0.411,0.048
2,0.444,0.397,0.046
2,0.474,0.423,0.062
2,0.454,0.407,0.053
3,0.456,0.409,0.057
3,0.454,0.404,0.056
3,0.458,0.409,0.057
3,0.448,0.401,0.053
3,0.490,0.438,0.065
3,0.462,0.414,0.048
3,0.459,0.410,0.055
3,0.516,0.459,0.054
3,0.521,0.441,0.055
3,0.549,0.473,0.059
3,0.461,0.408,0.051
3,0.463,0.415,0.052
3,0.459,0.411,0.058
3,0.475,0.421,0.058
3,0.477,0.423,0.069
3,0.459,0.410,0.051
3,0.474,0.424,0.065
3,0.461,0.411,0.054
3,0.448,0.401,0.047
3,0.473,0.418,0.060
3,0.465,0.415,0.058
3,0.472,0.416,0.054
3,0.463,0.416,0.047
3,0.452,0.405,0.054
3,0.471,0.418,0.063
3,0.490,0.436,0.077
3,0.450,0.402,0.046
3,0.482,0.429,0.045
3,0.457,0.407,0.054
3,0.479,0.427,0.055
3,0.484,0.432,0.053
3,0.464,0.415,0.058
3,0.462,0.413,0.055
3,0.463,0.410,0.053
3,0.477,0.428,0.064
3,0.479,0.428,0.065
