Threads,CpuTime,UserTime,SystemTime
7,0.314,0.539,0.070
7,0.330,0.556,0.071
7,0.322,0.556,0.068
7,0.310,0.539,0.068
7,0.315,0.552,0.067
7,0.317,0.542,0.069
7,0.347,0.559,0.084
7,0.326,0.553,0.070
7,0.325,0.544,0.075
7,0.314,0.551,0.066
7,0.339,0.570,0.074
7,0.364,0.583,0.087
7,0.371,0.584,0.091
7,0.373,0.586,0.088
7,0.317,0.557,0.065
7,0.325,0.562,0.071
7,0.332,0.560,0.077
7,0.316,0.536,0.064
7,0.322,0.547,0.068
7,0.304,0.534,0.067
7,0.311,0.543,0.063
7,0.301,0.539,0.064
7,0.306,0.546,0.064
7,0.300,0.540,0.063
7,0.302,0.538,0.063
7,0.309,0.535,0.063
7,0.301,0.536,0.063
7,0.294,0.521,0.062
7,0.322,0.566,0.067
7,0.299,0.525,0.064
7,0.300,0.527,0.064
7,0.310,0.542,0.066
7,0.300,0.521,0.063
7,0.307,0.537,0.064
7,0.297,0.528,0.060
7,0.314,0.543,0.064
7,0.296,0.531,0.064
7,0.300,0.534,0.063
7,0.309,0.532,0.065
7,0.296,0.533,0.063
7,0.305,0.536,0.065
7,0.306,0.534,0.066
7,0.300,0.539,0.062
7,0.298,0.535,0.063
7,0.313,0.549,0.065
7,0.300,0.534,0.062
7,0.312,0.549,0.064
7,0.312,0.532,0.065
7,0.377,0.582,0.090
7,0.331,0.551,0.075
7,0.378,0.593,0.094
7,0.320,0.548,0.067
7,0.379,0.601,0.091
7,0.317,0.541,0.068
7,0.358,0.572,0.086
7,0.319,0.549,0.070
7,0.396,0.619,0.090
7,0.323,0.550,0.076
7,0.303,0.536,0.066
7,0.311,0.553,0.069
7,0.322,0.552,0.068
7,0.303,0.539,0.066
7,0.330,0.552,0.077
7,0.312,0.539,0.066
7,0.319,0.563,0.065
7,0.453,0.604,0.083
7,0.310,0.533,0.071
7,0.326,0.554,0.067
7,0.303,0.543,0.065
7,0.310,0.546,0.066
7,0.314,0.548,0.067
7,0.315,0.541,0.067
7,0.305,0.531,0.066
7,0.320,0.540,0.066
7,0.323,0.544,0.069
7,0.314,0.541,0.069
7,0.310,0.545,0.067
7,0.304,0.540,0.065
7,0.307,0.534,0.066
7,0.319,0.552,0.067
7,0.300,0.527,0.065
7,0.304,0.531,0.061
7,0.296,0.536,0.062
7,0.320,0.565,0.065
7,0.304,0.540,0.061
7,0.309,0.530,0.065
7,0.307,0.527,0.066
8,0.328,0.524,0.068
8,0.323,0.523,0.066
8,0.365,0.552,0.072
8,0.338,0.526,0.072
8,0.327,0.516,0.070
8,0.389,0.593,0.072
8,0.326,0.520,0.067
8,0.331,0.533,0.070
8,0.334,0.536,0.072
8,0.321,0.519,0.068
8,0.329,0.524,0.069
8,0.351,0.553,0.068
8,0.311,0.509,0.065
8,0.327,0.527,0.068
8,0.322,0.518,0.066
8,0.365,0.533,0.072
8,0.339,0.544,0.069
8,0.332,0.530,0.069
8,0.377,0.575,0.075
8,0.351,0.537,0.072
8,0.327,0.523,0.068
8,0.331,0.539,0.070
8,0.323,0.519,0.068
8,0.348,0.545,0.069
8,0.320,0.527,0.065
8,0.346,0.540,0.072
8,0.334,0.537,0.066
8,0.328,0.522,0.067
8,0.335,0.527,0.070
8,0.324,0.526,0.064
8,0.313,0.515,0.064
8,0.329,0.530,0.065
8,0.331,0.530,0.069
8,0.326,0.526,0.067
8,0.323,0.528,0.066
8,0.316,0.511,0.064
8,0.316,0.521,0.063
8,0.322,0.516,0.065
8,0.317,0.521,0.062
8,0.355,0.544,0.073
8,0.541,0.551,0.075
8,0.357,0.529,0.070
8,0.347,0.555,0.068
8,0.337,0.530,0.069
8,0.376,0.575,0.074
8,0.432,0.589,0.085
8,0.403,0.585,0.069
8,0.344,0.547,0.069
8,0.354,0.545,0.073
8,0.343,0.527,0.071
8,0.323,0.526,0.066
8,0.350,0.536,0.070
8,0.346,0.530,0.069
8,0.360,0.553,0.079
8,0.371,0.568,0.073
8,0.382,0.543,0.076
8,0.399,0.533,0.074
8,0.359,0.542,0.070
8,0.364,0.560,0.071
8,0.346,0.542,0.072
8,0.372,0.553,0.083
8,0.352,0.547,0.072
8,0.354,0.550,0.071
8,0.347,0.527,0.071
8,0.340,0.548,0.068
8,0.387,0.559,0.071
8,0.328,0.527,0.068
8,0.336,0.534,0.069
8,0.396,0.599,0.074
8,0.335,0.535,0.070
8,0.337,0.543,0.066
8,0.324,0.518,0.066
8,0.341,0.517,0.069
8,0.332,0.531,0.066
8,0.327,0.525,0.069
8,0.325,0.517,0.071
8,0.324,0.523,0.066
8,0.536,0.528,0.071
8,0.308,0.512,0.066
8,0.372,0.550,0.078
8,0.326,0.529,0.065
8,0.339,0.534,0.071
8,0.342,0.543,0.067
8,0.320,0.515,0.069
8,0.343,0.543,0.070
8,0.354,0.534,0.075
8,0.321,0.512,0.068
8,0.342,0.536,0.075
8,0.336,0.530,0.069
8,0.532,0.624,0.087
8,0.376,0.541,0.074
8,0.337,0.535,0.070
8,0.370,0.558,0.079
8,0.439,0.539,0.077
8,0.346,0.544,0.073
8,0.383,0.542,0.074
8,0.347,0.542,0.075
8,0.338,0.534,0.067
8,0.455,0.546,0.077
8,0.328,0.528,0.069
