Threads,CpuTime,UserTime,SystemTime
1,0.248,0.116,0.036
1,0.248,0.111,0.044
1,0.257,0.107,0.054
1,0.247,0.111,0.040
1,0.249,0.121,0.033
1,0.258,0.117,0.046
1,0.253,0.110,0.046
1,0.253,0.122,0.039
1,0.267,0.125,0.046
1,0.242,0.106,0.040
1,0.217,0.086,0.036
2,0.238,0.103,0.043
2,0.222,0.087,0.044
2,0.280,0.128,0.045
2,0.262,0.116,0.057
2,0.259,0.121,0.050
2,0.262,0.115,0.058
2,0.261,0.131,0.041
2,0.259,0.128,0.042
2,0.252,0.126,0.040
2,0.261,0.133,0.040
2,0.246,0.121,0.033
2,0.263,0.135,0.038
2,0.260,0.120,0.051
2,0.259,0.104,0.067
2,0.261,0.117,0.055
2,0.259,0.131,0.039
2,0.256,0.096,0.065
2,0.252,0.115,0.037
2,0.278,0.136,0.047
2,0.262,0.107,0.064
2,0.259,0.124,0.046
2,0.256,0.109,0.055
2,0.253,0.097,0.067
2,0.229,0.100,0.038
2,0.239,0.106,0.043
2,0.239,0.104,0.045
2,0.242,0.106,0.046
2,0.230,0.108,0.032
2,0.221,0.096,0.034
2,0.224,0.094,0.039
2,0.220,0.092,0.037
2,0.220,0.088,0.042
2,0.239,0.121,0.028
2,0.250,0.108,0.052
2,0.222,0.098,0.032
2,0.239,0.096,0.053
2,0.221,0.105,0.024
2,0.238,0.098,0.050
2,0.278,0.154,0.036
2,0.270,0.110,0.053
2,0.257,0.125,0.045
2,0.253,0.107,0.059
2,0.266,0.133,0.044
2,0.253,0.100,0.064
2,0.261,0.114,0.057
2,0.254,0.112,0.053
2,0.260,0.120,0.051
2,0.260,0.100,0.071
2,0.253,0.117,0.047
2,0.251,0.126,0.035
2,0.251,0.107,0.054
2,0.220,0.100,0.029
2,0.284,0.134,0.061
2,0.260,0.136,0.037
2,0.258,0.112,0.057
2,0.252,0.123,0.040
2,0.261,0.115,0.054
2,0.259,0.117,0.053
2,0.259,0.132,0.040
2,0.256,0.120,0.046
2,0.250,0.106,0.054
2,0.248,0.097,0.062
2,0.266,0.120,0.054
2,0.260,0.120,0.052
2,0.251,0.111,0.051
2,0.249,0.124,0.039
2,0.289,0.156,0.037
2,0.240,0.101,0.047
2,0.242,0.109,0.042
2,0.243,0.097,0.055
2,0.241,0.096,0.055
2,0.221,0.088,0.041
2,0.231,0.110,0.030
2,0.264,0.122,0.051
2,0.251,0.111,0.050
2,0.273,0.121,0.060
2,0.260,0.121,0.050
2,0.259,0.102,0.068
2,0.253,0.117,0.048
2,0.245,0.091,0.062
2,0.227,0.096,0.039
2,0.239,0.113,0.037
2,0.222,0.090,0.042
2,0.259,0.124,0.046
2,0.257,0.103,0.066
2,0.259,0.115,0.054
2,0.251,0.120,0.041
2,0.249,0.118,0.041
2,0.252,0.120,0.043
2,0.258,0.130,0.038
2,0.260,0.108,0.065
2,0.255,0.113,0.052
2,0.261,0.127,0.045
2,0.259,0.109,0.061
2,0.258,0.127,0.042
2,0.260,0.124,0.047
2,0.254,0.098,0.067
2,0.260,0.115,0.056
2,0.261,0.123,0.053
2,0.245,0.100,0.055
3,0.242,0.117,0.041
3,0.229,0.109,0.038
3,0.256,0.137,0.038
3,0.254,0.110,0.059
3,0.258,0.130,0.042
3,0.263,0.121,0.055
3,0.239,0.104,0.053
3,0.241,0.116,0.042
3,0.242,0.103,0.055
3,0.222,0.086,0.049
3,0.240,0.090,0.064
3,0.240,0.102,0.053
3,0.244,0.129,0.031
3,0.240,0.106,0.048
3,0.224,0.093,0.047
3,0.274,0.129,0.059
3,0.241,0.117,0.040
3,0.223,0.085,0.053
3,0.223,0.091,0.043
3,0.298,0.161,0.055
3,0.260,0.112,0.060
3,0.257,0.139,0.032
3,0.257,0.102,0.069
3,0.263,0.139,0.040
3,0.270,0.145,0.041
3,0.270,0.120,0.064
3,0.260,0.114,0.061
3,0.256,0.134,0.039
3,0.258,0.132,0.043
3,0.256,0.124,0.046
3,0.254,0.119,0.054
3,0.256,0.108,0.066
3,0.252,0.120,0.047
3,0.260,0.124,0.053
3,0.266,0.119,0.059
3,0.263,0.132,0.046
3,0.267,0.096,0.084
3,0.262,0.135,0.042
3,0.256,0.114,0.057
3,0.280,0.139,0.038
3,0.261,0.102,0.056
3,0.248,0.110,0.048
3,0.242,0.108,0.047
3,0.243,0.093,0.065
3,0.259,0.120,0.038
3,0.241,0.100,0.057
3,0.241,0.114,0.046
3,0.263,0.112,0.068
3,0.264,0.124,0.053
3,0.256,0.120,0.053
3,0.261,0.131,0.047
3,0.261,0.112,0.065
3,0.260,0.113,0.066
3,0.258,0.132,0.041
3,0.261,0.144,0.036
3,0.255,0.126,0.045
3,0.263,0.128,0.053
3,0.256,0.123,0.048
3,0.261,0.127,0.048
3,0.261,0.123,0.052
3,0.262,0.119,0.060
3,0.257,0.111,0.060
3,0.254,0.109,0.061
3,0.261,0.134,0.041
3,0.258,0.117,0.055
3,0.262,0.108,0.067
3,0.253,0.089,0.081
3,0.266,0.124,0.058
3,0.244,0.109,0.050
3,0.241,0.116,0.041
3,0.260,0.116,0.042
3,0.241,0.113,0.042
3,0.245,0.119,0.039
3,0.227,0.101,0.038
3,0.286,0.128,0.067
3,0.275,0.107,0.077
3,0.259,0.113,0.063
3,0.263,0.098,0.077
3,0.262,0.101,0.080
3,0.265,0.130,0.051
3,0.262,0.117,0.060
3,0.263,0.135,0.047
3,0.257,0.099,0.080
3,0.261,0.126,0.050
3,0.261,0.128,0.047
3,0.260,0.131,0.049
3,0.262,0.126,0.053
3,0.255,0.106,0.064
3,0.254,0.091,0.080
3,0.253,0.122,0.045
3,0.264,0.130,0.045
3,0.244,0.117,0.042
3,0.224,0.104,0.033
3,0.279,0.158,0.036
3,0.263,0.116,0.064
3,0.264,0.124,0.056
3,0.263,0.131,0.047
3,0.261,0.104,0.075
3,0.262,0.141,0.037
3,0.262,0.128,0.052
4,0.258,0.105,0.075
4,0.266,0.130,0.058
4,0.262,0.120,0.069
4,0.256,0.131,0.040
4,0.264,0.099,0.066
4,0.272,0.106,0.067
4,0.246,0.119,0.050
4,0.257,0.115,0.063
4,0.311,0.129,0.051
4,0.264,0.146,0.038
4,0.262,0.113,0.077
4,0.270,0.124,0.065
4,0.266,0.135,0.050
4,0.258,0.131,0.044
4,0.261,0.112,0.068
4,0.262,0.131,0.053
4,0.256,0.111,0.068
4,0.257,0.112,0.068
4,0.258,0.116,0.063
4,0.278,0.115,0.061
4,0.263,0.127,0.063
4,0.262,0.109,0.074
4,0.256,0.108,0.070
4,0.280,0.111,0.067
4,0.257,0.116,0.060
4,0.273,0.131,0.063
4,0.258,0.102,0.073
4,0.272,0.124,0.069
4,0.260,0.131,0.047
4,0.262,0.126,0.055
4,0.270,0.126,0.061
4,0.257,0.117,0.060
4,0.259,0.140,0.035
4,0.273,0.128,0.063
4,0.264,0.102,0.081
4,0.259,0.115,0.061
4,0.258,0.125,0.059
4,0.256,0.104,0.072
4,0.256,0.123,0.051
4,0.263,0.120,0.070
4,0.258,0.128,0.053
4,0.258,0.111,0.070
4,0.227,0.092,0.049
4,0.259,0.119,0.045
4,0.245,0.098,0.049
4,0.285,0.130,0.073
4,0.266,0.128,0.057
4,0.257,0.112,0.068
4,0.263,0.107,0.075
4,0.260,0.105,0.072
4,0.270,0.139,0.052
4,0.267,0.121,0.068
4,0.265,0.114,0.070
4,0.266,0.125,0.059
4,0.265,0.132,0.058
4,0.258,0.114,0.066
4,0.267,0.116,0.071
4,0.266,0.134,0.053
4,0.263,0.112,0.067
4,0.262,0.151,0.040
4,0.266,0.127,0.061
4,0.261,0.138,0.047
4,0.261,0.133,0.056
4,0.261,0.146,0.037
4,0.262,0.132,0.047
4,0.258,0.093,0.087
4,0.262,0.125,0.062
4,0.262,0.109,0.076
4,0.258,0.113,0.074
4,0.265,0.123,0.067
4,0.263,0.115,0.069
4,0.257,0.119,0.059
4,0.264,0.134,0.052
4,0.256,0.115,0.063
4,0.256,0.145,0.035
4,0.267,0.121,0.066
4,0.264,0.127,0.059
4,0.262,0.111,0.078
4,0.260,0.126,0.053
4,0.278,0.105,0.075
4,0.258,0.100,0.077
4,0.257,0.108,0.069
4,0.260,0.129,0.047
4,0.280,0.156,0.044
4,0.266,0.136,0.053
4,0.285,0.114,0.075
4,0.258,0.118,0.063
4,0.265,0.130,0.055
4,0.265,0.105,0.078
4,0.265,0.123,0.066
4,0.256,0.127,0.051
4,0.275,0.120,0.055
4,0.258,0.118,0.057
4,0.269,0.130,0.060
4,0.241,0.108,0.055
4,0.244,0.103,0.064
4,0.226,0.092,0.056
4,0.241,0.095,0.049
4,0.246,0.121,0.042
4,0.243,0.095,0.051
5,0.260,0.116,0.051
5,0.261,0.113,0.053
5,0.263,0.114,0.055
5,0.262,0.106,0.062
5,0.264,0.109,0.061
5,0.263,0.116,0.055
5,0.262,0.124,0.046
5,0.261,0.119,0.047
5,0.261,0.113,0.054
5,0.262,0.104,0.066
5,0.244,0.097,0.052
5,0.264,0.098,0.072
5,0.263,0.108,0.061
5,0.262,0.113,0.057
5,0.242,0.102,0.067
5,0.246,0.099,0.071
5,0.262,0.113,0.062
5,0.266,0.112,0.060
5,0.262,0.094,0.075
5,0.227,0.092,0.058
5,0.246,0.113,0.059
5,0.262,0.103,0.063
5,0.241,0.106,0.064
5,0.263,0.106,0.079
5,0.261,0.107,0.078
5,0.277,0.135,0.065
5,0.261,0.140,0.048
5,0.265,0.138,0.054
5,0.267,0.118,0.070
5,0.277,0.112,0.074
5,0.276,0.122,0.074
5,0.301,0.141,0.066
5,0.261,0.109,0.081
5,0.259,0.133,0.054
5,0.286,0.120,0.070
5,0.259,0.108,0.077
5,0.258,0.125,0.057
5,0.267,0.123,0.071
5,0.260,0.129,0.060
5,0.263,0.127,0.066
5,0.265,0.120,0.071
5,0.268,0.110,0.079
5,0.270,0.130,0.070
5,0.269,0.131,0.064
5,0.267,0.117,0.077
5,0.269,0.122,0.074
5,0.261,0.113,0.073
5,0.262,0.126,0.063
5,0.267,0.129,0.062
5,0.267,0.115,0.073
5,0.269,0.107,0.079
5,0.239,0.080,0.075
5,0.226,0.086,0.060
5,0.226,0.099,0.049
5,0.226,0.096,0.049
5,0.226,0.090,0.054
5,0.227,0.092,0.055
5,0.223,0.094,0.049
5,0.227,0.103,0.046
5,0.225,0.104,0.042
5,0.227,0.090,0.059
5,0.225,0.089,0.056
5,0.225,0.092,0.052
5,0.245,0.132,0.038
5,0.260,0.116,0.067
5,0.267,0.120,0.067
5,0.261,0.111,0.072
5,0.270,0.129,0.063
5,0.259,0.120,0.064
5,0.268,0.141,0.058
5,0.279,0.114,0.072
5,0.282,0.150,0.058
5,0.262,0.121,0.067
5,0.258,0.109,0.078
5,0.259,0.119,0.070
5,0.271,0.127,0.068
5,0.266,0.124,0.069
5,0.268,0.133,0.058
5,0.258,0.123,0.059
5,0.269,0.118,0.069
5,0.265,0.111,0.082
5,0.259,0.112,0.073
5,0.264,0.115,0.077
5,0.268,0.132,0.064
5,0.260,0.142,0.045
5,0.264,0.123,0.067
5,0.259,0.116,0.073
5,0.264,0.113,0.076
5,0.279,0.123,0.066
5,0.263,0.118,0.067
5,0.289,0.118,0.079
5,0.262,0.102,0.088
5,0.267,0.109,0.082
5,0.262,0.128,0.062
5,0.264,0.118,0.075
5,0.265,0.127,0.062
5,0.260,0.126,0.057
5,0.266,0.117,0.071
5,0.260,0.116,0.070
5,0.258,0.094,0.088
6,0.263,0.113,0.075
6,0.269,0.129,0.069
6,0.274,0.139,0.065
6,0.271,0.145,0.060
6,0.267,0.126,0.067
6,0.263,0.130,0.061
6,0.280,0.140,0.052
6,0.279,0.132,0.066
6,0.270,0.137,0.062
6,0.264,0.138,0.056
6,0.267,0.118,0.077
6,0.272,0.121,0.079
6,0.271,0.120,0.080
6,0.287,0.103,0.098
6,0.289,0.106,0.095
6,0.298,0.117,0.078
6,0.226,0.100,0.049
6,0.225,0.101,0.047
6,0.226,0.099,0.048
6,0.228,0.097,0.055
6,0.227,0.085,0.067
6,0.231,0.094,0.059
6,0.229,0.087,0.066
6,0.228,0.104,0.048
6,0.270,0.127,0.074
6,0.291,0.121,0.085
6,0.271,0.125,0.078
6,0.265,0.130,0.067
6,0.273,0.117,0.081
6,0.270,0.137,0.064
6,0.271,0.130,0.070
6,0.283,0.118,0.071
6,0.287,0.118,0.079
6,0.265,0.093,0.081
6,0.267,0.108,0.070
6,0.270,0.109,0.067
6,0.276,0.127,0.061
6,0.266,0.101,0.078
6,0.243,0.112,0.061
6,0.277,0.121,0.068
6,0.266,0.109,0.064
6,0.284,0.125,0.059
6,0.245,0.096,0.061
6,0.256,0.115,0.072
6,0.246,0.091,0.088
6,0.265,0.098,0.078
6,0.250,0.094,0.064
6,0.280,0.119,0.069
6,0.249,0.119,0.058
6,0.257,0.089,0.075
6,0.277,0.141,0.065
6,0.273,0.126,0.073
6,0.264,0.108,0.081
6,0.269,0.113,0.086
6,0.278,0.111,0.078
6,0.258,0.097,0.075
6,0.278,0.105,0.082
6,0.304,0.159,0.062
6,0.274,0.103,0.080
6,0.284,0.110,0.109
6,0.262,0.128,0.061
6,0.268,0.107,0.094
6,0.262,0.121,0.072
6,0.265,0.105,0.092
6,0.267,0.124,0.078
6,0.262,0.118,0.072
6,0.262,0.119,0.070
6,0.261,0.110,0.079
6,0.271,0.135,0.069
6,0.273,0.106,0.102
6,0.276,0.125,0.081
6,0.266,0.132,0.062
6,0.269,0.137,0.063
6,0.264,0.110,0.088
6,0.290,0.137,0.068
6,0.283,0.116,0.080
6,0.288,0.129,0.069
6,0.274,0.125,0.081
6,0.281,0.123,0.072
6,0.264,0.106,0.066
6,0.274,0.148,0.055
6,0.261,0.119,0.068
6,0.262,0.127,0.071
6,0.269,0.140,0.060
6,0.265,0.147,0.053
6,0.263,0.131,0.060
6,0.269,0.137,0.064
6,0.270,0.112,0.083
6,0.266,0.113,0.076
6,0.271,0.121,0.078
6,0.266,0.120,0.076
6,0.287,0.112,0.089
6,0.266,0.106,0.096
6,0.263,0.111,0.084
6,0.267,0.132,0.064
6,0.263,0.129,0.063
6,0.262,0.112,0.081
6,0.269,0.120,0.073
6,0.266,0.131,0.063
6,0.264,0.108,0.089
7,0.266,0.123,0.075
7,0.286,0.121,0.084
7,0.291,0.122,0.087
7,0.294,0.125,0.086
7,0.264,0.123,0.075
7,0.289,0.134,0.077
7,0.288,0.115,0.091
7,0.271,0.125,0.061
7,0.269,0.115,0.088
7,0.273,0.128,0.082
7,0.264,0.126,0.072
7,0.272,0.122,0.086
7,0.276,0.117,0.073
7,0.269,0.118,0.068
7,0.265,0.115,0.066
7,0.308,0.148,0.082
7,0.306,0.140,0.083
7,0.292,0.127,0.087
7,0.291,0.141,0.067
7,0.285,0.116,0.081
7,0.292,0.123,0.082
7,0.275,0.117,0.071
7,0.272,0.109,0.083
7,0.307,0.150,0.064
7,0.286,0.118,0.084
7,0.273,0.139,0.070
7,0.298,0.123,0.092
7,0.267,0.107,0.094
7,0.270,0.124,0.086
7,0.273,0.137,0.075
7,0.289,0.110,0.097
7,0.292,0.147,0.060
7,0.267,0.116,0.089
7,0.272,0.137,0.071
7,0.274,0.154,0.050
7,0.271,0.111,0.095
7,0.264,0.128,0.073
7,0.295,0.133,0.075
7,0.283,0.101,0.102
7,0.264,0.136,0.065
7,0.259,0.124,0.063
7,0.288,0.116,0.087
7,0.265,0.118,0.077
7,0.270,0.127,0.081
7,0.269,0.108,0.096
7,0.265,0.126,0.075
7,0.261,0.114,0.082
7,0.275,0.140,0.072
7,0.290,0.130,0.077
7,0.263,0.129,0.073
7,0.266,0.132,0.061
7,0.266,0.119,0.085
7,0.265,0.114,0.088
7,0.294,0.131,0.081
7,0.272,0.117,0.085
7,0.270,0.120,0.087
7,0.267,0.137,0.063
7,0.267,0.113,0.071
7,0.292,0.127,0.080
7,0.270,0.124,0.073
7,0.282,0.120,0.082
7,0.272,0.131,0.071
7,0.265,0.125,0.075
7,0.291,0.143,0.061
7,0.273,0.131,0.079
7,0.291,0.138,0.071
7,0.284,0.097,0.102
7,0.266,0.103,0.090
7,0.270,0.127,0.067
7,0.268,0.126,0.080
7,0.283,0.130,0.067
7,0.271,0.130,0.074
7,0.280,0.114,0.083
7,0.267,0.092,0.088
7,0.265,0.100,0.081
7,0.272,0.112,0.077
7,0.290,0.114,0.086
7,0.276,0.111,0.098
7,0.285,0.134,0.070
7,0.265,0.129,0.072
7,0.274,0.104,0.105
7,0.292,0.117,0.091
7,0.273,0.101,0.109
7,0.299,0.141,0.069
7,0.266,0.123,0.062
7,0.268,0.104,0.081
7,0.276,0.143,0.066
7,0.277,0.133,0.071
7,0.290,0.118,0.084
7,0.282,0.112,0.087
7,0.292,0.118,0.089
7,0.268,0.125,0.071
7,0.269,0.107,0.098
7,0.293,0.120,0.090
7,0.293,0.105,0.106
7,0.264,0.129,0.065
7,0.264,0.131,0.072
7,0.271,0.121,0.087
7,0.263,0.111,0.089
7,0.287,0.151,0.052
8,0.270,0.121,0.087
8,0.289,0.127,0.086
8,0.277,0.116,0.096
8,0.292,0.108,0.097
8,0.285,0.110,0.091
8,0.287,0.147,0.060
8,0.295,0.110,0.108
8,0.296,0.112,0.102
8,0.272,0.146,0.067
8,0.273,0.137,0.082
8,0.249,0.107,0.061
8,0.269,0.116,0.067
8,0.273,0.122,0.064
8,0.257,0.128,0.073
8,0.265,0.120,0.061
8,0.259,0.094,0.081
8,0.254,0.108,0.069
8,0.271,0.123,0.090
8,0.278,0.126,0.092
8,0.270,0.112,0.099
8,0.291,0.113,0.098
8,0.274,0.133,0.072
8,0.289,0.137,0.076
8,0.293,0.135,0.082
8,0.273,0.133,0.087
8,0.295,0.113,0.105
8,0.296,0.138,0.083
8,0.303,0.138,0.079
8,0.269,0.113,0.094
8,0.266,0.102,0.082
8,0.249,0.135,0.057
8,0.286,0.128,0.101
8,0.291,0.116,0.098
8,0.288,0.142,0.069
8,0.274,0.116,0.078
8,0.266,0.116,0.071
8,0.272,0.139,0.072
8,0.267,0.137,0.076
8,0.274,0.131,0.086
8,0.296,0.113,0.105
8,0.294,0.125,0.093
8,0.268,0.122,0.085
8,0.250,0.095,0.074
8,0.250,0.098,0.070
8,0.257,0.116,0.068
8,0.230,0.104,0.058
8,0.230,0.100,0.069
8,0.279,0.127,0.101
8,0.285,0.116,0.087
8,0.274,0.112,0.099
8,0.278,0.129,0.093
8,0.296,0.125,0.095
8,0.286,0.118,0.091
8,0.272,0.127,0.083
8,0.271,0.134,0.079
8,0.303,0.117,0.106
8,0.273,0.143,0.064
8,0.270,0.132,0.074
8,0.276,0.138,0.078
8,0.268,0.110,0.095
8,0.286,0.116,0.087
8,0.292,0.143,0.069
8,0.270,0.117,0.092
8,0.278,0.124,0.097
8,0.250,0.117,0.045
8,0.308,0.129,0.103
8,0.294,0.117,0.102
8,0.269,0.106,0.077
8,0.252,0.090,0.078
8,0.266,0.112,0.076
8,0.299,0.136,0.088
8,0.277,0.113,0.107
8,0.290,0.126,0.081
8,0.290,0.112,0.089
8,0.269,0.112,0.075
8,0.266,0.132,0.079
8,0.296,0.128,0.091
8,0.314,0.188,0.047
8,0.252,0.102,0.066
8,0.268,0.104,0.080
8,0.271,0.130,0.060
8,0.268,0.102,0.081
8,0.249,0.100,0.074
8,0.270,0.116,0.071
8,0.269,0.111,0.076
8,0.268,0.104,0.081
8,0.271,0.101,0.089
8,0.234,0.113,0.055
8,0.269,0.125,0.062
8,0.268,0.127,0.085
8,0.301,0.144,0.076
8,0.296,0.145,0.071
8,0.292,0.131,0.077
8,0.277,0.132,0.084
8,0.285,0.132,0.085
8,0.293,0.116,0.102
8,0.278,0.125,0.091
8,0.276,0.148,0.070
8,0.298,0.126,0.095
8,0.270,0.108,0.078
