Threads,CpuTime,UserTime,SystemTime
1,0.567,0.439,0.055
1,0.442,0.395,0.045
1,0.456,0.407,0.049
1,0.450,0.400,0.046
1,0.452,0.405,0.048
1,0.450,0.402,0.047
1,0.444,0.398,0.042
1,0.457,0.409,0.053
1,0.445,0.398,0.048
1,0.444,0.398,0.048
2,0.450,0.403,0.052
2,0.477,0.425,0.071
2,0.457,0.404,0.051
2,0.435,0.390,0.046
2,0.450,0.401,0.050
2,0.450,0.403,0.053
2,0.608,0.523,0.054
2,0.463,0.411,0.050
2,0.537,0.463,0.068
2,0.471,0.418,0.050
3,0.495,0.432,0.062
3,0.531,0.460,0.055
3,0.476,0.420,0.051
3,0.493,0.438,0.060
3,0.509,0.439,0.054
3,0.475,0.422,0.054
3,0.479,0.421,0.064
3,0.483,0.431,0.070
3,0.473,0.421,0.052
3,0.449,0.404,0.048
4,0.459,0.411,0.048
4,0.457,0.408,0.055
4,0.474,0.422,0.058
4,0.455,0.405,0.054
4,0.498,0.444,0.058
4,0.447,0.399,0.047
4,0.468,0.419,0.050
4,0.471,0.420,0.063
4,0.458,0.410,0.052
4,0.466,0.414,0.055
5,0.541,0.455,0.054
5,0.447,0.401,0.049
5,0.525,0.471,0.056
5,0.457,0.407,0.054
5,0.520,0.460,0.086
5,0.478,0.422,0.062
5,0.470,0.422,0.051
5,0.481,0.424,0.069
5,0.486,0.433,0.065
5,0.472,0.417,0.059
6,0.465,0.417,0.052
6,0.547,0.481,0.066
6,0.477,0.425,0.066
6,0.474,0.421,0.049
6,0.476,0.420,0.063
6,0.477,0.424,0.062
6,0.474,0.421,0.070
6,0.462,0.413,0.052
6,0.459,0.409,0.054
6,0.500,0.444,0.079
7,0.477,0.425,0.063
7,0.470,0.419,0.060
7,0.485,0.430,0.077
7,0.550,0.475,0.054
7,0.494,0.430,0.057
7,0.524,0.465,0.058
7,0.504,0.444,0.060
7,0.517,0.460,0.063
7,0.548,0.489,0.066
7,0.465,0.413,0.054
8,0.478,0.424,0.071
8,0.464,0.413,0.053
8,0.461,0.412,0.056
8,0.494,0.443,0.065
8,0.463,0.412,0.059
8,0.475,0.424,0.048
8,0.462,0.408,0.059
8,0.472,0.423,0.052
8,0.470,0.416,0.061
8,0.477,0.425,0.060
